# Recording: low-quality
# Run: 1 of 10
# Exported: 2026-06-06T23:20:00.644Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 2
# Terrain Quality: 16 segments
# Texture Reuse Rate: 5
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 118.9 / 116 / 120
# Render ms: 21.998 / 11.100 / 43.800
# TextureGen ms: 0.000 / 0.000 / 0.000
# ChunkGen ms: 0.045 / 0.000 / 0.100
# Total Textures Generated: 0
# Total Chunks Generated: 11
#
# Object Slots:
#   tree/0: algorithm=none seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=none seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=none seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=none seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,118.0,490,,,0.000,9,13.900,35
1,120.0,990,,,0.100,9378,19.400,1361
2,119.0,1496,,,0.000,10709,17.200,2698
3,120.0,1997,,,0.100,13378,11.100,4026
4,119.0,2996,,,0.000,14709,43.800,5412
5,120.0,3997,,,0.100,30716,27.100,6715
6,119.0,4497,,,0.000,32041,22.700,8045
7,116.0,5001,,,0.100,50724,23.500,9378
8,119.0,6011,,,0.000,52056,21.400,10709
9,120.0,6512,,,0.100,54720,22.400,12044
10,119.0,7019,,,0.000,56057,23.100,13378
11,120.0,7523,,,,,21.300,14709
12,119.0,8024,,,,,20.100,16042
13,120.0,9038,,,,,24.600,17379
14,118.0,9538,,,,,25.100,18712
15,120.0,10045,,,,,22.000,20043
16,119.0,11046,,,,,23.000,21377
17,120.0,11552,,,,,13.700,22709
18,118.0,12053,,,,,14.400,24043
19,120.0,12552,,,,,23.200,25377
20,119.0,13552,,,,,13.600,26710
21,120.0,15553,,,,,29.500,28050
22,118.0,16055,,,,,21.400,29375
23,120.0,16559,,,,,28.700,30716
24,119.0,17059,,,,,12.600,32041
25,120.0,18070,,,,,23.900,33377
26,119.0,19079,,,,,25.600,34712
27,120.0,19579,,,,,22.000,36042
28,119.0,20080,,,,,23.900,37377
29,117.0,20588,,,,,24.700,38712
30,118.0,21086,,,,,19.600,40044
31,120.0,22093,,,,,24.200,41386
32,118.0,23094,,,,,26.500,42720
33,120.0,23594,,,,,13.500,44056
34,119.0,24093,,,,,28.500,45395
35,118.0,24604,,,,,24.000,46724
36,119.0,25106,,,,,24.700,48058
37,118.0,25610,,,,,22.500,49389
38,119.0,26111,,,,,13.600,50724
39,116.0,27113,,,,,23.300,52056
40,119.0,27614,,,,,21.800,53388
41,120.0,29113,,,,,12.300,54720
42,119.0,29614,,,,,23.600,56057
43,120.0,30614,,,,,30.000,57397
44,119.0,31114,,,,,22.900,58722
45,120.0,32615,,,,,,
46,118.0,33615,,,,,,
47,120.0,34119,,,,,,
48,118.0,35121,,,,,,
49,120.0,35619,,,,,,
50,118.0,36120,,,,,,
51,120.0,36619,,,,,,
52,119.0,37627,,,,,,
53,118.0,38639,,,,,,
54,116.0,39141,,,,,,
55,117.0,39647,,,,,,
56,116.0,40147,,,,,,
57,120.0,40655,,,,,,
58,119.0,41162,,,,,,
59,120.0,42164,,,,,,
60,119.0,42668,,,,,,
61,118.0,43668,,,,,,
62,117.0,44169,,,,,,
63,120.0,44669,,,,,,
64,118.0,45669,,,,,,
65,119.0,46169,,,,,,
66,120.0,46668,,,,,,
67,118.0,47169,,,,,,
68,120.0,47675,,,,,,
69,118.0,48178,,,,,,
70,120.0,48676,,,,,,
71,119.0,49675,,,,,,
72,120.0,50675,,,,,,
73,118.0,51182,,,,,,
74,119.0,51681,,,,,,
75,118.0,52182,,,,,,
76,119.0,52683,,,,,,
77,120.0,53189,,,,,,
78,119.0,53689,,,,,,
79,120.0,54695,,,,,,
80,119.0,55203,,,,,,
81,120.0,57215,,,,,,
82,119.0,57724,,,,,,
83,120.0,58226,,,,,,
84,118.0,58730,,,,,,
85,117.0,59229,,,,,,
86,118.0,59729,,,,,,
