# Recording: low-quality
# Run: 10 of 10
# Exported: 2026-06-06T23:20:00.644Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 2
# Terrain Quality: 16 segments
# Texture Reuse Rate: 5
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 118.9 / 114 / 120
# Render ms: 22.191 / 11.800 / 34.900
# TextureGen ms: 0.000 / 0.000 / 0.000
# ChunkGen ms: 0.047 / 0.000 / 0.100
# Total Textures Generated: 0
# Total Chunks Generated: 15
#
# Object Slots:
#   tree/0: algorithm=none seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=none seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=none seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=none seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,115.0,164,,,0.000,49,21.500,85
1,120.0,663,,,0.100,85,23.100,1371
2,119.0,1663,,,0.000,1371,20.400,2708
3,120.0,2163,,,0.100,2700,19.300,4040
4,119.0,3169,,,0.000,4040,18.900,5373
5,120.0,3671,,,0.100,8043,19.800,6708
6,119.0,4170,,,0.000,10707,21.900,8043
7,120.0,4670,,,0.100,14709,12.400,9375
8,119.0,5670,,,0.000,16042,11.800,10707
9,120.0,6169,,,0.100,38716,22.900,12044
10,118.0,7177,,,0.000,40046,20.400,13374
11,120.0,7676,,,0.100,45401,22.400,14709
12,119.0,8183,,,0.000,46736,21.800,16042
13,120.0,8683,,,0.100,54747,21.400,17375
14,118.0,9683,,,0.000,56088,21.800,18708
15,120.0,10183,,,,,21.900,21375
16,119.0,11183,,,,,23.000,22710
17,120.0,11684,,,,,27.500,24048
18,119.0,12190,,,,,12.200,25379
19,120.0,12697,,,,,22.200,26715
20,118.0,13704,,,,,23.500,28050
21,120.0,14204,,,,,20.800,29380
22,119.0,14709,,,,,27.200,30721
23,120.0,15212,,,,,20.100,32046
24,118.0,16218,,,,,21.800,33382
25,120.0,16717,,,,,23.700,34716
26,118.0,17718,,,,,19.100,36045
27,120.0,18217,,,,,34.900,37395
28,119.0,18724,,,,,23.100,38716
29,120.0,19224,,,,,13.700,40046
30,118.0,20231,,,,,21.300,41388
31,120.0,20731,,,,,32.100,42731
32,118.0,21731,,,,,22.000,44069
33,120.0,22231,,,,,21.700,45401
34,118.0,22731,,,,,28.800,46736
35,120.0,23238,,,,,27.400,48074
36,118.0,24238,,,,,25.000,49420
37,120.0,24738,,,,,29.600,50756
38,117.0,25737,,,,,21.100,52081
39,119.0,26237,,,,,13.700,53414
40,118.0,26738,,,,,21.000,54747
41,120.0,27239,,,,,28.400,56088
42,117.0,27737,,,,,22.900,57422
43,120.0,28745,,,,,26.900,58761
44,118.0,29744,,,,,,
45,120.0,30252,,,,,,
46,118.0,30753,,,,,,
47,119.0,31254,,,,,,
48,120.0,32759,,,,,,
49,119.0,33765,,,,,,
50,120.0,34265,,,,,,
51,119.0,34765,,,,,,
52,120.0,35266,,,,,,
53,118.0,36269,,,,,,
54,119.0,36768,,,,,,
55,118.0,37765,,,,,,
56,120.0,38267,,,,,,
57,117.0,38765,,,,,,
58,120.0,39264,,,,,,
59,119.0,39772,,,,,,
60,120.0,41275,,,,,,
61,118.0,41772,,,,,,
62,119.0,42271,,,,,,
63,117.0,42780,,,,,,
64,120.0,43278,,,,,,
65,115.0,43779,,,,,,
66,119.0,44286,,,,,,
67,120.0,45286,,,,,,
68,119.0,45793,,,,,,
69,120.0,46292,,,,,,
70,118.0,46800,,,,,,
71,120.0,47299,,,,,,
72,119.0,48312,,,,,,
73,120.0,49306,,,,,,
74,118.0,49813,,,,,,
75,120.0,50313,,,,,,
76,118.0,50813,,,,,,
77,120.0,51316,,,,,,
78,119.0,51813,,,,,,
79,118.0,52314,,,,,,
80,120.0,52816,,,,,,
81,118.0,53826,,,,,,
82,120.0,54326,,,,,,
83,118.0,54826,,,,,,
84,120.0,55326,,,,,,
85,118.0,56326,,,,,,
86,114.0,56831,,,,,,
87,118.0,57334,,,,,,
88,119.0,57840,,,,,,
89,120.0,59849,,,,,,
