# Recording: low-quality
# Run: 7 of 10
# Exported: 2026-06-06T23:20:00.644Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 2
# Terrain Quality: 16 segments
# Texture Reuse Rate: 5
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 119.3 / 117 / 120
# Render ms: 21.458 / 11.900 / 28.300
# TextureGen ms: 0.000 / 0.000 / 0.000
# ChunkGen ms: 0.043 / 0.000 / 0.100
# Total Textures Generated: 0
# Total Chunks Generated: 7
#
# Object Slots:
#   tree/0: algorithm=none seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=none seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=none seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=none seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,118.0,66,,,0.000,51,22.100,84
1,117.0,557,,,0.100,4040,22.500,1377
2,120.0,1057,,,0.000,5372,18.800,2705
3,119.0,1557,,,0.100,14707,19.400,4040
4,120.0,2057,,,0.000,16040,19.500,5372
5,119.0,3057,,,0.100,18706,24.100,6711
6,120.0,3558,,,0.000,20039,11.900,8039
7,119.0,4064,,,,,22.400,9375
8,120.0,4564,,,,,24.000,10710
9,119.0,5571,,,,,22.200,12041
10,120.0,6077,,,,,23.600,13376
11,119.0,6577,,,,,21.400,14707
12,120.0,7577,,,,,20.700,16040
13,119.0,8084,,,,,22.100,17375
14,120.0,8585,,,,,13.100,18706
15,119.0,9585,,,,,20.100,20039
16,120.0,10084,,,,,25.200,21378
17,118.0,11085,,,,,19.600,22711
18,120.0,11593,,,,,20.400,24046
19,119.0,12092,,,,,22.000,25381
20,120.0,12592,,,,,23.100,26715
21,119.0,13591,,,,,22.000,28047
22,120.0,14091,,,,,21.000,29380
23,119.0,14591,,,,,21.400,30713
24,120.0,15591,,,,,20.700,32046
25,119.0,16091,,,,,22.800,33381
26,120.0,16591,,,,,21.100,34713
27,119.0,17592,,,,,20.200,36045
28,120.0,18091,,,,,21.700,37382
29,118.0,19098,,,,,21.100,38712
30,120.0,19605,,,,,20.600,40046
31,119.0,20105,,,,,23.300,41382
32,120.0,21113,,,,,28.300,42720
33,119.0,21619,,,,,21.800,44046
34,120.0,22126,,,,,25.400,45383
35,118.0,23126,,,,,12.600,46711
36,120.0,23625,,,,,21.300,48045
37,119.0,24126,,,,,22.800,49380
38,120.0,25125,,,,,22.100,50713
39,119.0,25632,,,,,24.200,52048
40,120.0,26132,,,,,20.800,53378
41,119.0,27133,,,,,22.000,54713
42,120.0,27632,,,,,24.000,56048
43,119.0,28133,,,,,25.000,57382
44,120.0,29139,,,,,21.200,58712
45,119.0,29646,,,,,,
46,120.0,30146,,,,,,
47,119.0,30647,,,,,,
48,120.0,31653,,,,,,
49,119.0,32153,,,,,,
50,120.0,33152,,,,,,
51,119.0,33653,,,,,,
52,120.0,34153,,,,,,
53,119.0,34652,,,,,,
54,120.0,35653,,,,,,
55,119.0,36160,,,,,,
56,120.0,36660,,,,,,
57,119.0,37666,,,,,,
58,120.0,38166,,,,,,
59,119.0,38672,,,,,,
60,120.0,39680,,,,,,
61,119.0,40181,,,,,,
62,120.0,40680,,,,,,
63,118.0,41687,,,,,,
64,120.0,42187,,,,,,
65,119.0,43187,,,,,,
66,120.0,43694,,,,,,
67,119.0,44196,,,,,,
68,120.0,45193,,,,,,
69,118.0,45694,,,,,,
70,120.0,46195,,,,,,
71,119.0,46694,,,,,,
72,118.0,47194,,,,,,
73,120.0,47694,,,,,,
74,118.0,48194,,,,,,
75,120.0,48694,,,,,,
76,119.0,49693,,,,,,
77,120.0,50194,,,,,,
78,119.0,50693,,,,,,
79,120.0,51694,,,,,,
80,118.0,52194,,,,,,
81,120.0,52693,,,,,,
82,118.0,53694,,,,,,
83,120.0,54193,,,,,,
84,119.0,55199,,,,,,
85,120.0,56699,,,,,,
86,119.0,57199,,,,,,
87,118.0,57700,,,,,,
88,119.0,58211,,,,,,
