# Recording: 0-reuse
# Exported: 2026-06-07T22:43:15.513Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 3
# Terrain Quality: 24 segments
# Texture Reuse Rate: 1
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 95.9 / 24 / 117
# Render ms: 301.217 / 15.400 / 655.700
# TextureGen ms: 9.307 / 1.200 / 15.300
# ChunkGen ms: 0.044 / 0.000 / 0.100
# Total Textures Generated: 41
# Total Chunks Generated: 9
#
# Object Slots:
#   tree/0: algorithm=wood seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=wood seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=perlin seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=simplex seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,32.0,4297,14.600,4297,0.000,6345,16.300,6345
1,51.0,6345,1.300,6345,0.100,11257,550.500,7324
2,24.0,7324,14.700,6783,0.000,12598,504.900,8514
3,97.0,7822,1.200,7324,0.100,20605,26.400,9961
4,108.0,8514,2.000,8514,0.000,21817,31.400,11257
5,102.0,9014,1.500,9961,0.100,36687,576.100,12598
6,107.0,9961,14.600,11257,0.000,37884,445.100,13813
7,105.0,10467,15.100,12598,0.100,52690,19.100,15242
8,88.0,11257,1.300,13813,0.000,53975,422.700,16464
9,103.0,11754,14.800,15242,,,601.700,17987
10,96.0,13115,1.900,16464,,,449.600,19164
11,100.0,13813,14.800,17987,,,544.400,20605
12,101.0,14318,15.100,20605,,,413.100,21817
13,104.0,15242,1.300,21817,,,468.900,23213
14,106.0,15738,1.200,23213,,,29.400,24526
15,103.0,16464,1.300,24526,,,652.700,26074
16,91.0,16971,14.700,26074,,,418.300,27180
17,99.0,17987,2.000,27180,,,31.300,28620
18,96.0,18484,14.800,28620,,,16.600,29859
19,94.0,19164,15.000,29859,,,22.400,31266
20,99.0,19666,2.100,31266,,,429.800,32555
21,96.0,20605,1.400,32555,,,655.700,34127
22,99.0,21106,14.500,34127,,,22.300,35209
23,101.0,21817,15.100,35209,,,549.100,36687
24,96.0,23213,14.800,36687,,,403.900,37884
25,100.0,23709,2.000,37884,,,456.700,39259
26,101.0,24526,14.600,39259,,,428.800,40578
27,95.0,25030,1.300,40578,,,22.200,42056
28,102.0,26074,15.100,42056,,,527.000,43339
29,110.0,26571,14.500,43339,,,16.000,44603
30,116.0,27180,15.300,44603,,,500.100,45990
31,63.0,27690,1.400,45990,,,22.900,47386
32,112.0,28620,14.600,47386,,,15.400,48639
33,116.0,29118,14.700,48639,,,21.600,50105
34,110.0,29859,14.700,50105,,,442.800,51294
35,60.0,30375,14.800,51294,,,499.600,52690
36,108.0,31266,1.300,52690,,,22.900,53975
37,78.0,31766,15.100,55397,,,519.100,55397
38,115.0,32555,1.300,56678,,,23.000,56678
39,60.0,33075,15.000,58070,,,23.100,58070
40,62.0,34127,14.800,59414,,,507.000,59414
41,82.0,34628,,,,,,
42,114.0,35209,,,,,,
43,105.0,35712,,,,,,
44,103.0,36687,,,,,,
45,92.0,37184,,,,,,
46,58.0,37884,,,,,,
47,60.0,38385,,,,,,
48,58.0,39259,,,,,,
49,110.0,39759,,,,,,
50,75.0,40578,,,,,,
51,61.0,41089,,,,,,
52,80.0,42056,,,,,,
53,68.0,42578,,,,,,
54,71.0,43339,,,,,,
55,59.0,43843,,,,,,
56,113.0,44603,,,,,,
57,112.0,45099,,,,,,
58,111.0,45990,,,,,,
59,113.0,46497,,,,,,
60,112.0,47386,,,,,,
61,111.0,47882,,,,,,
62,107.0,48639,,,,,,
63,108.0,49133,,,,,,
64,114.0,50105,,,,,,
65,113.0,50598,,,,,,
66,115.0,51294,,,,,,
67,114.0,51789,,,,,,
68,116.0,52690,,,,,,
69,117.0,53975,,,,,,
70,114.0,54471,,,,,,
71,117.0,55397,,,,,,
72,115.0,55897,,,,,,
73,116.0,56678,,,,,,
74,117.0,58070,,,,,,
75,116.0,59414,,,,,,
76,115.0,59915,,,,,,
