# Recording: 0-reuse
# Run: 4 of 10
# Exported: 2026-06-07T01:29:07.640Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 3
# Terrain Quality: 24 segments
# Texture Reuse Rate: 1
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 94.5 / 31 / 104
# Render ms: 414.660 / 11.900 / 630.300
# TextureGen ms: 9.057 / 1.200 / 14.900
# ChunkGen ms: 0.050 / 0.000 / 0.100
# Total Textures Generated: 42
# Total Chunks Generated: 10
#
# Object Slots:
#   tree/0: algorithm=wood seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=wood seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=perlin seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=simplex seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,103.0,3119,14.200,3119,0.000,3119,11.900,4107
1,31.0,4107,1.900,4107,0.100,15177,389.500,5720
2,95.0,5114,13.900,4591,0.000,16441,513.600,7176
3,89.0,5720,14.100,5720,0.100,28536,288.200,8295
4,94.0,6229,1.300,7176,0.000,29782,473.600,9810
5,91.0,7176,2.000,8295,0.100,32486,522.600,11199
6,96.0,7676,1.300,9810,0.000,34038,534.500,12543
7,88.0,8295,14.300,11199,0.100,39164,26.400,13804
8,103.0,8794,14.100,12543,0.000,40505,490.300,15177
9,84.0,9297,1.300,13804,0.100,59325,411.700,16441
10,67.0,9810,14.100,15177,,,575.200,17944
11,96.0,10315,2.100,16441,,,423.800,19132
12,91.0,11199,14.100,17944,,,501.800,20543
13,100.0,11693,14.200,19132,,,384.100,21753
14,87.0,12543,14.000,20543,,,450.600,23159
15,98.0,13044,1.300,21753,,,423.200,24465
16,88.0,13804,1.300,23159,,,626.600,26003
17,96.0,14313,1.200,24465,,,22.100,27125
18,90.0,15177,14.100,26003,,,481.500,28536
19,100.0,15680,1.900,27125,,,395.000,29782
20,91.0,16441,14.200,28536,,,451.700,31173
21,99.0,16947,14.100,29782,,,431.900,32486
22,91.0,17944,2.000,31173,,,630.300,34038
23,93.0,18446,1.200,32486,,,411.300,35147
24,92.0,19132,14.200,34038,,,522.500,36592
25,98.0,19631,14.400,35147,,,376.800,37789
26,90.0,20543,2.000,37789,,,420.300,39164
27,100.0,21039,14.200,39164,,,416.300,40505
28,86.0,21753,1.300,40505,,,550.500,41973
29,102.0,22261,14.000,41973,,,23.400,43265
30,93.0,23159,14.100,43265,,,425.500,44534
31,99.0,23664,14.000,44534,,,480.800,45911
32,93.0,24465,1.300,45911,,,526.000,47299
33,95.0,24965,14.300,47299,,,447.200,48560
34,91.0,26003,14.500,48560,,,567.800,50022
35,93.0,26514,14.000,50022,,,431.300,51222
36,95.0,27630,14.900,51222,,,472.900,52595
37,103.0,28536,1.200,52595,,,432.000,53887
38,94.0,29782,14.100,55284,,,490.900,55284
39,100.0,30283,1.200,56584,,,446.700,56584
40,93.0,31173,14.100,57964,,,490.000,57964
41,102.0,31678,14.400,59325,,,23.400,59325
42,97.0,32486,,,,,,
43,100.0,32982,,,,,,
44,92.0,34038,,,,,,
45,101.0,34539,,,,,,
46,91.0,35147,,,,,,
47,101.0,35649,,,,,,
48,95.0,36592,,,,,,
49,103.0,37091,,,,,,
50,98.0,37789,,,,,,
51,99.0,38290,,,,,,
52,98.0,39164,,,,,,
53,96.0,39664,,,,,,
54,93.0,41973,,,,,,
55,102.0,42474,,,,,,
56,96.0,43265,,,,,,
57,101.0,43762,,,,,,
58,96.0,44534,,,,,,
59,93.0,45911,,,,,,
60,99.0,46412,,,,,,
61,93.0,47299,,,,,,
62,98.0,47795,,,,,,
63,92.0,48560,,,,,,
64,101.0,49061,,,,,,
65,89.0,50022,,,,,,
66,97.0,50520,,,,,,
67,93.0,51222,,,,,,
68,97.0,51731,,,,,,
69,98.0,52595,,,,,,
70,99.0,53113,,,,,,
71,96.0,53887,,,,,,
72,104.0,54380,,,,,,
73,96.0,55284,,,,,,
74,94.0,55778,,,,,,
75,91.0,56584,,,,,,
76,99.0,57080,,,,,,
77,94.0,57964,,,,,,
78,100.0,58462,,,,,,
79,94.0,59325,,,,,,
80,97.0,59828,,,,,,
