# Recording: 0-reuse
# Exported: 2026-06-07T22:43:15.514Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 3
# Terrain Quality: 24 segments
# Texture Reuse Rate: 1
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 111.5 / 20 / 118
# Render ms: 234.077 / 11.500 / 643.600
# TextureGen ms: 9.733 / 1.200 / 15.600
# ChunkGen ms: 0.054 / 0.000 / 0.100
# Total Textures Generated: 39
# Total Chunks Generated: 13
#
# Object Slots:
#   tree/0: algorithm=wood seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=wood seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=perlin seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=simplex seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,116.0,4092,14.900,4092,0.000,8554,11.500,8554
1,71.0,8554,1.300,8554,0.100,11230,638.300,10597
2,26.0,9978,15.100,9978,0.000,12597,541.400,11230
3,20.0,10597,1.300,10597,0.100,16485,24.900,12597
4,77.0,11230,15.000,11230,0.000,18022,24.500,13812
5,116.0,11728,14.600,12597,0.100,26083,24.100,15222
6,115.0,12597,1.300,13812,0.000,29888,24.600,16485
7,118.0,13099,14.700,15222,0.100,46044,33.500,18022
8,114.0,13812,2.000,16485,0.000,47421,23.800,19186
9,118.0,14315,14.800,18022,0.100,48693,22.900,20607
10,117.0,15222,14.800,19186,0.000,50140,23.400,21834
11,116.0,16985,14.600,20607,0.100,56717,24.000,23246
12,115.0,18518,1.300,21834,0.100,58096,446.200,24557
13,114.0,19186,1.300,23246,,,643.600,26083
14,115.0,19688,1.400,24557,,,24.600,27218
15,117.0,20607,14.600,26083,,,498.800,28625
16,116.0,21103,2.000,27218,,,23.900,29888
17,115.0,22333,15.100,28625,,,476.600,31285
18,118.0,23246,14.600,29888,,,23.500,32586
19,117.0,23742,1.900,31285,,,22.600,34148
20,118.0,24557,1.400,32586,,,20.800,35252
21,116.0,25048,14.900,34148,,,535.900,36706
22,117.0,26083,15.400,35252,,,398.800,37909
23,116.0,26582,14.800,36706,,,439.000,39281
24,115.0,27218,2.100,37909,,,425.800,40615
25,114.0,27715,15.100,39281,,,576.200,42105
26,117.0,28625,1.300,40615,,,23.700,43396
27,115.0,29123,15.600,42105,,,441.100,44655
28,116.0,29888,14.700,43396,,,501.300,46044
29,117.0,31285,14.900,44655,,,539.300,47421
30,114.0,35252,1.200,46044,,,22.200,48693
31,116.0,35748,14.700,47421,,,584.400,50140
32,117.0,36706,15.000,48693,,,440.500,51331
33,116.0,37200,14.700,50140,,,492.200,52729
34,117.0,39281,1.200,52729,,,22.900,54024
35,116.0,39784,15.000,55437,,,32.800,55437
36,117.0,40615,1.200,56717,,,23.400,56717
37,115.0,41113,15.100,58096,,,16.200,58096
38,117.0,42105,14.700,59429,,,15.800,59429
39,116.0,42602,,,,,,
40,117.0,44655,,,,,,
41,114.0,45151,,,,,,
42,117.0,46044,,,,,,
43,116.0,46539,,,,,,
44,117.0,47421,,,,,,
45,115.0,47917,,,,,,
46,116.0,48693,,,,,,
47,114.0,49186,,,,,,
48,117.0,50140,,,,,,
49,116.0,50636,,,,,,
50,117.0,51331,,,,,,
51,116.0,51825,,,,,,
52,118.0,52729,,,,,,
53,115.0,53227,,,,,,
54,116.0,54024,,,,,,
55,117.0,55437,,,,,,
56,115.0,55936,,,,,,
57,116.0,56717,,,,,,
58,114.0,59429,,,,,,
59,116.0,59928,,,,,,
