# Recording: baseline
# Run: 6 of 10
# Exported: 2026-06-06T23:40:25.095Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 3
# Terrain Quality: 32 segments
# Texture Reuse Rate: 3
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 117.7 / 113 / 120
# Render ms: 31.191 / 14.600 / 67.600
# TextureGen ms: 0.000 / 0.000 / 0.000
# ChunkGen ms: 0.067 / 0.000 / 0.100
# Total Textures Generated: 0
# Total Chunks Generated: 3
#
# Object Slots:
#   tree/0: algorithm=none seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=none seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=none seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=none seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,113.0,256,,,0.100,203,67.600,256
1,117.0,753,,,0.000,256,37.200,1370
2,120.0,1252,,,0.100,58973,41.700,2715
3,118.0,1752,,,,,42.100,4049
4,120.0,2252,,,,,14.600,5381
5,118.0,2754,,,,,45.700,6725
6,119.0,3253,,,,,14.700,8055
7,120.0,3752,,,,,45.700,9399
8,118.0,4253,,,,,47.100,10740
9,120.0,4753,,,,,23.700,12081
10,118.0,5753,,,,,15.400,13412
11,120.0,6259,,,,,45.700,14753
12,118.0,6761,,,,,14.900,16082
13,120.0,7260,,,,,22.800,17427
14,118.0,8260,,,,,22.700,18765
15,120.0,9266,,,,,15.500,20104
16,118.0,9766,,,,,23.200,21446
17,120.0,10266,,,,,48.300,22783
18,117.0,10769,,,,,43.900,24120
19,116.0,11274,,,,,22.400,25456
20,117.0,12274,,,,,22.900,26800
21,118.0,12774,,,,,23.800,28139
22,120.0,13281,,,,,22.000,29488
23,117.0,13780,,,,,49.400,30833
24,120.0,14281,,,,,22.500,32164
25,117.0,14781,,,,,24.700,33505
26,120.0,15281,,,,,23.500,34840
27,117.0,16280,,,,,22.000,36190
28,116.0,16780,,,,,23.400,37532
29,118.0,17279,,,,,44.500,38867
30,115.0,17781,,,,,23.000,40206
31,117.0,18288,,,,,23.900,41545
32,118.0,18790,,,,,25.900,42886
33,120.0,19294,,,,,24.800,44235
34,119.0,19802,,,,,25.300,45571
35,116.0,20308,,,,,24.600,46921
36,119.0,20807,,,,,25.200,48255
37,117.0,21812,,,,,50.200,49601
38,118.0,22316,,,,,63.200,50949
39,117.0,22818,,,,,23.600,52277
40,119.0,23323,,,,,41.900,53614
41,115.0,24323,,,,,22.900,54957
42,119.0,24833,,,,,24.900,56291
43,118.0,25328,,,,,48.300,57641
44,116.0,25829,,,,,22.300,58973
45,117.0,26328,,,,,,
46,118.0,26835,,,,,,
47,119.0,27336,,,,,,
48,117.0,28350,,,,,,
49,116.0,28856,,,,,,
50,119.0,29363,,,,,,
51,118.0,29863,,,,,,
52,116.0,30863,,,,,,
53,119.0,31362,,,,,,
54,117.0,31870,,,,,,
55,116.0,32372,,,,,,
56,118.0,32871,,,,,,
57,117.0,33371,,,,,,
58,118.0,34373,,,,,,
59,117.0,34873,,,,,,
60,119.0,35877,,,,,,
61,118.0,36377,,,,,,
62,117.0,36877,,,,,,
63,119.0,37376,,,,,,
64,117.0,37884,,,,,,
65,118.0,38392,,,,,,
66,117.0,38893,,,,,,
67,119.0,39899,,,,,,
68,117.0,40397,,,,,,
69,118.0,41418,,,,,,
70,116.0,41919,,,,,,
71,119.0,42420,,,,,,
72,113.0,42921,,,,,,
73,119.0,43929,,,,,,
74,114.0,44432,,,,,,
75,119.0,44932,,,,,,
76,117.0,45939,,,,,,
77,116.0,46945,,,,,,
78,118.0,47446,,,,,,
79,119.0,47946,,,,,,
80,115.0,48445,,,,,,
81,120.0,48945,,,,,,
82,115.0,49954,,,,,,
83,119.0,50461,,,,,,
84,116.0,50970,,,,,,
85,119.0,51473,,,,,,
86,115.0,52472,,,,,,
87,119.0,52973,,,,,,
88,117.0,53972,,,,,,
89,118.0,54473,,,,,,
90,117.0,54977,,,,,,
91,119.0,55479,,,,,,
92,115.0,56486,,,,,,
93,120.0,56985,,,,,,
94,119.0,57487,,,,,,
95,118.0,57994,,,,,,
96,117.0,58498,,,,,,
97,116.0,59000,,,,,,
98,119.0,59500,,,,,,
99,117.0,60000,,,,,,
