# Recording: baseline
# Run: 8 of 10
# Exported: 2026-06-06T23:40:25.095Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 3
# Terrain Quality: 32 segments
# Texture Reuse Rate: 3
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 118.7 / 112 / 120
# Render ms: 35.713 / 14.100 / 71.300
# TextureGen ms: 0.000 / 0.000 / 0.000
# ChunkGen ms: 0.050 / 0.000 / 0.100
# Total Textures Generated: 0
# Total Chunks Generated: 6
#
# Object Slots:
#   tree/0: algorithm=none seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=none seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=none seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=none seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,118.0,205,,,0.100,205,71.300,257
1,112.0,690,,,0.000,1378,45.800,1378
2,120.0,1190,,,0.100,28105,14.400,2715
3,118.0,1696,,,0.000,29454,42.400,4049
4,120.0,2197,,,0.100,33451,44.300,5397
5,118.0,2725,,,0.000,34791,46.500,6739
6,119.0,3225,,,,,15.400,8068
7,120.0,3725,,,,,22.700,9410
8,118.0,4225,,,,,43.600,10751
9,120.0,4727,,,,,36.200,12077
10,118.0,5725,,,,,14.400,13407
11,120.0,6225,,,,,40.800,14748
12,119.0,6739,,,,,35.800,16082
13,120.0,7746,,,,,14.300,17417
14,118.0,8247,,,,,40.400,18753
15,120.0,8746,,,,,43.300,20090
16,118.0,9754,,,,,14.300,21418
17,119.0,10253,,,,,21.200,22756
18,118.0,10760,,,,,46.900,24100
19,120.0,11260,,,,,14.900,25425
20,118.0,12260,,,,,43.000,26763
21,120.0,12766,,,,,45.400,28105
22,118.0,13773,,,,,53.700,29454
23,120.0,14272,,,,,14.400,30769
24,118.0,14774,,,,,49.000,32122
25,120.0,15279,,,,,14.500,33451
26,118.0,16280,,,,,44.100,34791
27,120.0,17279,,,,,14.900,36117
28,116.0,17781,,,,,45.500,37459
29,120.0,18280,,,,,38.000,38784
30,118.0,18786,,,,,14.100,40116
31,120.0,19287,,,,,21.400,41458
32,118.0,20300,,,,,47.700,42801
33,120.0,21300,,,,,45.400,44139
34,117.0,21812,,,,,14.700,45469
35,119.0,22311,,,,,54.700,46822
36,118.0,22811,,,,,48.600,48157
37,120.0,23811,,,,,45.100,49492
38,117.0,24311,,,,,48.000,50835
39,119.0,24816,,,,,44.700,52173
40,120.0,25315,,,,,45.700,53514
41,117.0,25815,,,,,46.400,54855
42,119.0,26316,,,,,45.900,56188
43,116.0,26824,,,,,38.500,57520
44,120.0,27327,,,,,14.800,58851
45,118.0,28328,,,,,,
46,119.0,28827,,,,,,
47,120.0,29327,,,,,,
48,118.0,29827,,,,,,
49,120.0,30327,,,,,,
50,116.0,30832,,,,,,
51,120.0,31334,,,,,,
52,118.0,32348,,,,,,
53,119.0,32848,,,,,,
54,120.0,33348,,,,,,
55,118.0,33848,,,,,,
56,120.0,35355,,,,,,
57,119.0,35855,,,,,,
58,118.0,36356,,,,,,
59,120.0,36862,,,,,,
60,118.0,37361,,,,,,
61,120.0,38370,,,,,,
62,117.0,38877,,,,,,
63,120.0,39376,,,,,,
64,118.0,40382,,,,,,
65,119.0,40882,,,,,,
66,118.0,41883,,,,,,
67,117.0,42884,,,,,,
68,119.0,43390,,,,,,
69,118.0,44389,,,,,,
70,120.0,44889,,,,,,
71,117.0,45889,,,,,,
72,120.0,46390,,,,,,
73,118.0,46890,,,,,,
74,120.0,47895,,,,,,
75,117.0,48396,,,,,,
76,120.0,48897,,,,,,
77,115.0,49898,,,,,,
78,120.0,50396,,,,,,
79,118.0,50903,,,,,,
80,120.0,51404,,,,,,
81,118.0,52409,,,,,,
82,120.0,53403,,,,,,
83,118.0,53911,,,,,,
84,120.0,54411,,,,,,
85,116.0,54919,,,,,,
86,119.0,55417,,,,,,
87,120.0,55916,,,,,,
88,118.0,56416,,,,,,
89,120.0,57423,,,,,,
90,118.0,57923,,,,,,
91,120.0,58423,,,,,,
92,116.0,58932,,,,,,
93,119.0,59431,,,,,,
94,120.0,59937,,,,,,
