# Recording: high-quality
# Run: 1 of 10
# Exported: 2026-06-06T23:30:12.838Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 5
# Terrain Quality: 64 segments
# Texture Reuse Rate: 1
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 114.2 / 98 / 119
# Render ms: 56.327 / 25.600 / 132.400
# TextureGen ms: 0.000 / 0.000 / 0.000
# ChunkGen ms: 0.040 / 0.000 / 0.100
# Total Textures Generated: 0
# Total Chunks Generated: 5
#
# Object Slots:
#   tree/0: algorithm=none seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=none seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=none seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=none seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,108.0,55,,,0.000,32,42.700,193
1,114.0,559,,,0.100,29709,25.600,1480
2,119.0,1059,,,0.000,31051,123.200,2832
3,116.0,1567,,,0.100,51175,127.400,4177
4,118.0,2066,,,0.000,52520,30.100,5516
5,119.0,2567,,,,,32.600,6861
6,115.0,3073,,,,,30.600,8207
7,119.0,3573,,,,,31.000,9550
8,117.0,4177,,,,,29.600,10889
9,116.0,4679,,,,,27.500,12232
10,118.0,5179,,,,,125.800,13576
11,113.0,5685,,,,,38.700,14935
12,115.0,6186,,,,,27.800,16270
13,107.0,7193,,,,,28.400,17623
14,114.0,7698,,,,,28.300,18966
15,110.0,8222,,,,,128.700,20302
16,113.0,8722,,,,,27.500,21656
17,116.0,9222,,,,,130.100,22983
18,111.0,9732,,,,,37.700,24335
19,115.0,10242,,,,,29.000,25664
20,116.0,10744,,,,,31.400,27016
21,111.0,11248,,,,,27.300,28361
22,117.0,11753,,,,,26.700,29709
23,111.0,12258,,,,,130.800,31051
24,116.0,12761,,,,,26.100,32376
25,118.0,13261,,,,,25.800,33716
26,113.0,13763,,,,,28.200,35073
27,117.0,14269,,,,,26.900,36418
28,118.0,14775,,,,,26.200,37757
29,106.0,15274,,,,,26.700,39083
30,117.0,15775,,,,,131.000,40441
31,114.0,16285,,,,,31.200,41780
32,113.0,16781,,,,,40.500,43135
33,117.0,17281,,,,,28.600,44462
34,108.0,17783,,,,,132.000,45817
35,118.0,18288,,,,,29.400,47173
36,107.0,19291,,,,,132.400,48503
37,118.0,19791,,,,,130.100,49845
38,116.0,20302,,,,,129.700,51175
39,114.0,20803,,,,,130.100,52520
40,118.0,21308,,,,,27.500,53858
41,108.0,21811,,,,,30.900,55221
42,118.0,22321,,,,,27.300,56558
43,110.0,23332,,,,,27.600,57902
44,118.0,23832,,,,,28.000,59236
45,116.0,24352,,,,,,
46,113.0,24851,,,,,,
47,117.0,25352,,,,,,
48,108.0,25852,,,,,,
49,119.0,26358,,,,,,
50,111.0,27359,,,,,,
51,119.0,27866,,,,,,
52,115.0,28375,,,,,,
53,116.0,28877,,,,,,
54,118.0,29383,,,,,,
55,111.0,29888,,,,,,
56,118.0,30393,,,,,,
57,112.0,31397,,,,,,
58,119.0,31897,,,,,,
59,116.0,32399,,,,,,
60,119.0,33399,,,,,,
61,110.0,33904,,,,,,
62,119.0,34406,,,,,,
63,118.0,34915,,,,,,
64,111.0,35415,,,,,,
65,118.0,35922,,,,,,
66,115.0,36430,,,,,,
67,116.0,36932,,,,,,
68,119.0,37437,,,,,,
69,112.0,37940,,,,,,
70,119.0,38440,,,,,,
71,111.0,39442,,,,,,
72,118.0,39948,,,,,,
73,114.0,40454,,,,,,
74,112.0,40957,,,,,,
75,113.0,41462,,,,,,
76,98.0,41968,,,,,,
77,115.0,42469,,,,,,
78,117.0,42976,,,,,,
79,103.0,43482,,,,,,
80,116.0,43984,,,,,,
81,113.0,44493,,,,,,
82,111.0,44990,,,,,,
83,116.0,45490,,,,,,
84,105.0,45992,,,,,,
85,116.0,46491,,,,,,
86,106.0,47498,,,,,,
87,117.0,48002,,,,,,
88,114.0,48517,,,,,,
89,112.0,49019,,,,,,
90,117.0,49523,,,,,,
91,108.0,50029,,,,,,
92,117.0,50533,,,,,,
93,118.0,51033,,,,,,
94,110.0,51536,,,,,,
95,118.0,52043,,,,,,
96,113.0,52553,,,,,,
97,115.0,53058,,,,,,
98,118.0,53563,,,,,,
99,108.0,54067,,,,,,
100,118.0,54568,,,,,,
101,117.0,55070,,,,,,
102,106.0,55573,,,,,,
103,115.0,56080,,,,,,
104,113.0,56582,,,,,,
105,116.0,57084,,,,,,
106,117.0,57591,,,,,,
107,111.0,58092,,,,,,
108,118.0,58598,,,,,,
109,117.0,59098,,,,,,
110,110.0,59607,,,,,,
