# Recording: my-config
# Exported: 2026-06-07T22:25:30.874Z
# Duration: 61.0 s
# World Seed: 42
# View Distance: 3
# Terrain Quality: 24 segments
# Texture Reuse Rate: 1
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 109.0 / 89 / 120
# Render ms: 76.050 / 14.900 / 211.500
# TextureGen ms: 9.558 / 1.200 / 16.800
# ChunkGen ms: 0.040 / 0.000 / 0.100
# Total Textures Generated: 26
# Total Chunks Generated: 5
#
# Object Slots:
#   tree/0: algorithm=none seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=none seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=none seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=none seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,107.0,3461,16.800,1172,0.000,3650,211.500,3650
1,114.0,3945,14.900,3650,0.100,6011,21.600,4669
2,118.0,4450,2.300,7433,0.000,7433,21.100,6011
3,116.0,4953,15.800,8779,0.100,22170,22.000,7433
4,119.0,5457,14.600,10119,0.000,23502,23.200,8779
5,117.0,5958,14.900,11457,,,20.700,10119
6,118.0,6464,1.200,12805,,,106.000,11457
7,106.0,6967,14.700,14149,,,121.400,12805
8,116.0,7465,1.900,15471,,,119.900,14149
9,120.0,7965,14.600,16786,,,28.900,15471
10,118.0,8472,16.200,18157,,,26.000,16786
11,116.0,8972,14.700,19499,,,120.800,18157
12,119.0,9475,1.200,20827,,,23.000,19499
13,118.0,9979,2.000,22170,,,25.000,20827
14,89.0,10491,1.400,23502,,,119.800,22170
15,103.0,11001,16.100,24846,,,105.200,23502
16,94.0,11504,1.300,26175,,,120.900,24859
17,97.0,12014,15.100,27549,,,16.100,26175
18,113.0,12515,14.900,28848,,,146.500,27549
19,114.0,13015,2.000,30189,,,24.000,28848
20,113.0,13520,14.800,31536,,,106.800,30189
21,114.0,14024,2.000,32852,,,119.200,31536
22,101.0,14532,14.500,34202,,,21.800,32852
23,110.0,15035,2.000,35516,,,118.100,34202
24,98.0,15546,2.100,38189,,,98.300,35516
25,110.0,16051,16.500,39532,,,115.300,36869
26,112.0,16554,,,,,14.900,38189
27,107.0,17054,,,,,111.400,39542
28,106.0,18157,,,,,,
29,103.0,18656,,,,,,
30,109.0,19156,,,,,,
31,101.0,19668,,,,,,
32,108.0,20167,,,,,,
33,109.0,21178,,,,,,
34,117.0,21679,,,,,,
35,115.0,22180,,,,,,
36,105.0,22688,,,,,,
37,100.0,23193,,,,,,
38,114.0,23694,,,,,,
39,113.0,24199,,,,,,
40,116.0,24701,,,,,,
41,115.0,25206,,,,,,
42,119.0,25705,,,,,,
43,114.0,26229,,,,,,
44,101.0,26736,,,,,,
45,105.0,27741,,,,,,
46,120.0,28241,,,,,,
47,114.0,29254,,,,,,
48,101.0,29754,,,,,,
49,95.0,30254,,,,,,
50,100.0,30762,,,,,,
51,98.0,31267,,,,,,
52,93.0,31770,,,,,,
53,117.0,32864,,,,,,
54,114.0,33365,,,,,,
55,120.0,33866,,,,,,
56,99.0,34375,,,,,,
57,98.0,34882,,,,,,
58,95.0,35386,,,,,,
59,109.0,35898,,,,,,
60,98.0,36416,,,,,,
61,113.0,36916,,,,,,
62,118.0,37417,,,,,,
63,119.0,37916,,,,,,
64,110.0,38416,,,,,,
65,113.0,38921,,,,,,
66,109.0,39426,,,,,,
67,95.0,39946,,,,,,
