# Recording: my-config
# Exported: 2026-06-07T22:25:30.873Z
# Duration: 60.0 s
# World Seed: 42
# View Distance: 3
# Terrain Quality: 24 segments
# Texture Reuse Rate: 1
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 97.3 / 61 / 120
# Render ms: 91.423 / 14.800 / 140.800
# TextureGen ms: 7.823 / 1.300 / 16.800
# ChunkGen ms: 0.050 / 0.000 / 0.100
# Total Textures Generated: 44
# Total Chunks Generated: 8
#
# Object Slots:
#   tree/0: algorithm=none seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=none seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=none seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=none seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,97.0,708,14.900,708,0.000,1520,16.100,1520
1,61.0,1520,14.600,1520,0.100,22850,117.900,2789
2,92.0,2013,14.600,1622,0.000,24180,100.700,4114
3,97.0,2516,2.000,2778,0.100,25523,22.300,5456
4,96.0,3015,14.500,4103,0.000,26863,14.800,6810
5,116.0,3519,16.000,5456,0.100,36249,118.200,8146
6,101.0,4114,1.900,6810,0.000,37550,106.800,9470
7,93.0,5621,2.300,8146,0.100,58978,131.600,10818
8,99.0,6126,1.600,9470,,,103.000,12122
9,94.0,6630,15.200,10818,,,102.600,13463
10,96.0,7133,1.900,12122,,,109.400,14808
11,97.0,7632,2.000,14808,,,101.500,16134
12,88.0,8146,14.500,16134,,,131.700,17499
13,100.0,8649,14.700,17499,,,108.700,18804
14,98.0,9150,2.600,18804,,,19.700,20152
15,87.0,9650,14.600,20152,,,97.700,21494
16,98.0,10151,1.900,21483,,,122.300,22850
17,95.0,10663,2.000,22850,,,22.300,24180
18,98.0,11164,14.700,25523,,,109.400,25523
19,96.0,11665,2.100,26863,,,17.900,26863
20,83.0,12172,14.800,28239,,,140.800,28239
21,100.0,12673,1.300,29517,,,91.200,29528
22,99.0,13182,1.900,30887,,,121.000,30887
23,98.0,13684,1.300,32206,,,105.800,32218
24,99.0,14184,2.100,33558,,,113.400,33569
25,98.0,14684,1.300,34870,,,99.700,34882
26,95.0,15186,14.600,36249,,,133.400,36249
27,97.0,15685,2.000,37550,,,114.100,37563
28,89.0,16205,1.400,38891,,,23.500,38891
29,92.0,16705,14.800,40248,,,116.000,40248
30,94.0,17218,14.900,41569,,,17.900,41569
31,99.0,17736,2.000,42907,,,118.300,42919
32,94.0,18249,2.300,44252,,,115.800,44252
33,96.0,18804,1.300,45612,,,134.600,45612
34,98.0,19301,1.300,46942,,,126.500,46942
35,95.0,19822,14.700,48283,,,130.200,48283
36,102.0,20331,1.900,49623,,,123.000,49623
37,98.0,20831,16.800,50951,,,28.200,50951
38,99.0,21334,2.000,52293,,,123.100,52293
39,98.0,21837,14.500,53620,,,108.900,53620
40,95.0,22850,15.400,54997,,,24.200,54997
41,102.0,23350,15.500,56300,,,21.900,56300
42,103.0,23848,1.900,57642,,,110.000,57642
43,94.0,24350,15.600,58978,,,106.500,58978
44,96.0,24851,,,,,,
45,98.0,25353,,,,,,
46,102.0,25869,,,,,,
47,96.0,26369,,,,,,
48,95.0,26874,,,,,,
49,92.0,27388,,,,,,
50,94.0,27898,,,,,,
51,96.0,28398,,,,,,
52,102.0,28903,,,,,,
53,98.0,29401,,,,,,
54,90.0,29915,,,,,,
55,99.0,30415,,,,,,
56,93.0,30918,,,,,,
57,99.0,31418,,,,,,
58,93.0,31918,,,,,,
59,104.0,32938,,,,,,
60,100.0,33451,,,,,,
61,98.0,33953,,,,,,
62,93.0,34457,,,,,,
63,88.0,34964,,,,,,
64,101.0,35465,,,,,,
65,103.0,35970,,,,,,
66,98.0,36473,,,,,,
67,93.0,36984,,,,,,
68,98.0,38065,,,,,,
69,104.0,38565,,,,,,
70,94.0,39068,,,,,,
71,97.0,39571,,,,,,
72,90.0,40589,,,,,,
73,94.0,41101,,,,,,
74,99.0,41601,,,,,,
75,91.0,42617,,,,,,
76,94.0,43117,,,,,,
77,102.0,43619,,,,,,
78,91.0,44120,,,,,,
79,94.0,44622,,,,,,
80,99.0,45126,,,,,,
81,89.0,45628,,,,,,
82,101.0,46145,,,,,,
83,98.0,46652,,,,,,
84,90.0,47153,,,,,,
85,102.0,47656,,,,,,
86,101.0,48158,,,,,,
87,87.0,48660,,,,,,
88,94.0,49169,,,,,,
89,99.0,49669,,,,,,
90,98.0,50170,,,,,,
91,97.0,50679,,,,,,
92,90.0,51176,,,,,,
93,97.0,51683,,,,,,
94,98.0,52688,,,,,,
95,103.0,53200,,,,,,
96,92.0,53703,,,,,,
97,95.0,54224,,,,,,
98,99.0,54715,,,,,,
99,101.0,55217,,,,,,
100,104.0,55723,,,,,,
101,118.0,56312,,,,,,
102,120.0,57319,,,,,,
103,115.0,57820,,,,,,
104,119.0,58325,,,,,,
105,106.0,58834,,,,,,
106,96.0,59334,,,,,,
107,116.0,59834,,,,,,
