# Recording: my-config
# Exported: 2026-06-07T22:25:30.873Z
# Duration: 60.0 s
# World Seed: 42
# View Distance: 3
# Terrain Quality: 24 segments
# Texture Reuse Rate: 1
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 100.7 / 78 / 120
# Render ms: 96.048 / 12.500 / 138.000
# TextureGen ms: 7.470 / 1.100 / 16.100
# ChunkGen ms: 0.044 / 0.000 / 0.100
# Total Textures Generated: 44
# Total Chunks Generated: 9
#
# Object Slots:
#   tree/0: algorithm=none seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=none seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=none seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=none seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,97.0,729,14.800,729,0.000,1552,12.500,1552
1,79.0,1552,15.100,1552,0.100,8140,113.100,2794
2,104.0,2049,14.500,1658,0.000,9465,24.700,4132
3,114.0,2548,1.800,2794,0.100,14826,99.000,5464
4,110.0,3048,14.800,4132,0.000,16158,113.500,6810
5,107.0,4144,14.600,5453,0.100,30898,110.400,8140
6,108.0,4652,2.000,6810,0.000,33541,101.200,9465
7,106.0,5654,1.100,9465,0.100,46936,131.900,10843
8,113.0,6159,14.500,10843,0.000,48271,102.700,12154
9,120.0,6660,1.900,12154,,,99.600,13491
10,116.0,7160,1.900,13491,,,94.700,14826
11,120.0,7659,2.000,14826,,,94.000,16158
12,117.0,8161,14.500,16158,,,19.300,17532
13,116.0,8667,15.200,17532,,,95.800,18833
14,115.0,9166,2.100,18833,,,114.100,20186
15,117.0,9667,15.700,20177,,,13.000,21488
16,116.0,10666,2.000,21488,,,14.600,22873
17,117.0,11167,1.900,22873,,,118.900,24199
18,116.0,11667,2.100,24187,,,104.500,25541
19,113.0,12173,14.600,25531,,,108.900,26880
20,117.0,12673,2.100,26870,,,136.900,28245
21,116.0,13173,14.600,28245,,,87.600,29531
22,113.0,15180,1.300,29531,,,123.800,30898
23,116.0,15680,2.000,30898,,,105.000,32218
24,117.0,16178,1.200,32209,,,105.500,33552
25,106.0,16684,2.400,33541,,,103.400,34882
26,97.0,17187,1.300,34882,,,134.700,36249
27,95.0,17699,15.500,36249,,,112.800,37567
28,106.0,18200,2.400,37556,,,107.000,38886
29,120.0,18699,1.400,38876,,,21.900,40227
30,118.0,19206,14.700,40227,,,102.000,41546
31,98.0,19711,14.700,41546,,,24.700,42892
32,96.0,20209,2.000,42892,,,108.500,44232
33,101.0,20714,2.100,44221,,,131.000,45593
34,110.0,21715,1.300,45593,,,127.800,46936
35,98.0,22217,1.300,46936,,,137.000,48271
36,95.0,22725,14.600,48271,,,121.800,49605
37,89.0,23226,2.000,49605,,,24.300,50935
38,99.0,23728,16.100,50935,,,120.300,52282
39,87.0,24233,1.900,52269,,,115.900,53617
40,101.0,24733,14.600,53617,,,138.000,54979
41,103.0,25233,15.500,56291,,,116.600,56291
42,94.0,25734,1.900,57622,,,107.700,57633
43,93.0,26237,14.700,58967,,,125.500,58979
44,95.0,26741,,,,,,
45,92.0,27244,,,,,,
46,98.0,27747,,,,,,
47,91.0,28256,,,,,,
48,100.0,28761,,,,,,
49,98.0,29279,,,,,,
50,92.0,29779,,,,,,
51,116.0,30279,,,,,,
52,102.0,30780,,,,,,
53,100.0,31295,,,,,,
54,101.0,31796,,,,,,
55,98.0,32300,,,,,,
56,100.0,32803,,,,,,
57,95.0,33309,,,,,,
58,94.0,34314,,,,,,
59,99.0,34882,,,,,,
60,104.0,35390,,,,,,
61,99.0,35891,,,,,,
62,101.0,36393,,,,,,
63,95.0,36915,,,,,,
64,92.0,37418,,,,,,
65,99.0,37930,,,,,,
66,101.0,38429,,,,,,
67,91.0,38937,,,,,,
68,103.0,39443,,,,,,
69,99.0,39963,,,,,,
70,91.0,40467,,,,,,
71,93.0,40972,,,,,,
72,96.0,41546,,,,,,
73,101.0,42047,,,,,,
74,102.0,42560,,,,,,
75,95.0,43061,,,,,,
76,98.0,43560,,,,,,
77,93.0,44061,,,,,,
78,98.0,44565,,,,,,
79,96.0,45077,,,,,,
80,95.0,45593,,,,,,
81,96.0,46098,,,,,,
82,89.0,46605,,,,,,
83,78.0,47102,,,,,,
84,98.0,47613,,,,,,
85,95.0,48114,,,,,,
86,98.0,48617,,,,,,
87,91.0,49122,,,,,,
88,89.0,49625,,,,,,
89,97.0,50130,,,,,,
90,95.0,50631,,,,,,
91,99.0,51132,,,,,,
92,101.0,51637,,,,,,
93,93.0,52640,,,,,,
94,98.0,53140,,,,,,
95,103.0,53639,,,,,,
96,91.0,54142,,,,,,
97,95.0,54647,,,,,,
98,91.0,55149,,,,,,
99,101.0,55651,,,,,,
100,91.0,56151,,,,,,
101,86.0,57161,,,,,,
102,96.0,57666,,,,,,
103,100.0,58171,,,,,,
104,89.0,58678,,,,,,
105,94.0,59180,,,,,,
106,101.0,59680,,,,,,
