# Recording: 25-reuse
# Exported: 2026-06-07T23:50:20.166Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 3
# Terrain Quality: 24 segments
# Texture Reuse Rate: 25
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 118.6 / 91 / 120
# Render ms: 65.148 / 12.400 / 446.400
# TextureGen ms: 6.379 / 1.200 / 16.500
# ChunkGen ms: 0.043 / 0.000 / 0.100
# Total Textures Generated: 43
# Total Chunks Generated: 7
#
# Object Slots:
#   tree/0: algorithm=wood seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=wood seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=perlin seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=simplex seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,114.0,372,14.700,372,0.000,817,446.400,817
1,91.0,876,1.900,817,0.100,28078,64.700,1411
2,117.0,1411,1.400,1402,0.000,29411,57.400,2742
3,120.0,1910,1.900,2742,0.100,38739,58.100,4077
4,118.0,2912,1.200,4077,0.000,41408,58.300,5410
5,119.0,3417,15.400,5410,0.100,45409,77.000,6763
6,120.0,3917,2.000,6763,0.000,46745,72.500,8091
7,118.0,4424,1.900,8091,,,58.700,9411
8,120.0,4924,1.300,9411,,,59.200,10744
9,118.0,5425,1.200,10744,,,61.700,12081
10,120.0,5931,1.900,12081,,,58.400,13410
11,118.0,6931,14.500,13410,,,58.500,14743
12,120.0,7431,1.400,14743,,,60.400,16078
13,118.0,8431,2.100,16078,,,89.800,17441
14,120.0,8931,15.000,17441,,,12.400,18747
15,118.0,9433,2.000,18747,,,61.100,20080
16,120.0,9937,14.600,20080,,,50.100,21401
17,117.0,10938,1.900,21401,,,76.200,22760
18,120.0,11445,2.000,22760,,,62.700,24080
19,118.0,12445,14.600,25408,,,13.500,25408
20,120.0,12951,1.900,26742,,,12.800,26742
21,118.0,13451,1.900,28078,,,64.600,28078
22,120.0,13951,1.900,29411,,,59.800,29411
23,118.0,14952,2.100,30742,,,58.700,30742
24,120.0,15457,15.600,32076,,,58.500,33409
25,118.0,16459,1.200,33409,,,58.600,34742
26,120.0,16965,2.000,34742,,,88.700,36106
27,118.0,17466,14.600,36106,,,60.200,37411
28,120.0,17972,2.000,37411,,,55.300,38739
29,119.0,18472,1.400,38739,,,61.100,40078
30,118.0,18972,14.500,40078,,,58.200,41408
31,120.0,19472,14.600,41408,,,58.700,42741
32,118.0,20472,1.900,42741,,,63.600,44080
33,119.0,20979,2.000,45409,,,59.300,45409
34,118.0,21487,14.700,48092,,,61.100,46745
35,119.0,21993,1.900,49422,,,12.500,48092
36,120.0,22493,15.400,50738,,,13.100,49422
37,118.0,22993,2.000,52078,,,13.000,50738
38,119.0,23499,15.300,53421,,,62.100,52078
39,120.0,23999,2.100,54749,,,71.600,53421
40,118.0,24500,1.400,56089,,,59.700,54749
41,120.0,25000,16.500,57419,,,66.300,56089
42,118.0,25507,14.500,58758,,,63.500,57419
43,120.0,26006,,,,,68.400,58758
44,118.0,27006,,,,,,
45,119.0,27507,,,,,,
46,120.0,28006,,,,,,
47,117.0,28506,,,,,,
48,120.0,29006,,,,,,
49,118.0,29507,,,,,,
50,120.0,30006,,,,,,
51,118.0,31006,,,,,,
52,119.0,31515,,,,,,
53,120.0,32020,,,,,,
54,118.0,32520,,,,,,
55,120.0,33027,,,,,,
56,118.0,33534,,,,,,
57,120.0,34040,,,,,,
58,118.0,35040,,,,,,
59,120.0,35540,,,,,,
60,118.0,36106,,,,,,
61,119.0,36610,,,,,,
62,120.0,37110,,,,,,
63,118.0,37610,,,,,,
64,120.0,38110,,,,,,
65,118.0,39110,,,,,,
66,120.0,39610,,,,,,
67,118.0,40111,,,,,,
68,120.0,40617,,,,,,
69,119.0,41123,,,,,,
70,118.0,41623,,,,,,
71,120.0,42123,,,,,,
72,118.0,43129,,,,,,
73,120.0,44630,,,,,,
74,118.0,45632,,,,,,
75,119.0,46130,,,,,,
76,120.0,46637,,,,,,
77,118.0,47137,,,,,,
78,120.0,47637,,,,,,
79,117.0,48144,,,,,,
80,120.0,48644,,,,,,
81,118.0,49651,,,,,,
82,120.0,50151,,,,,,
83,119.0,50658,,,,,,
84,118.0,51158,,,,,,
85,120.0,51665,,,,,,
86,117.0,52165,,,,,,
87,120.0,52664,,,,,,
88,118.0,53672,,,,,,
89,120.0,54178,,,,,,
90,118.0,55178,,,,,,
91,119.0,55679,,,,,,
92,118.0,56178,,,,,,
93,120.0,56685,,,,,,
94,119.0,57185,,,,,,
95,118.0,57685,,,,,,
96,119.0,58185,,,,,,
97,117.0,59185,,,,,,
98,120.0,59686,,,,,,
