# Recording: vd-3
# Exported: 2026-06-01T14:43:44.777Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 3
# Terrain Quality: 32 segments
# Texture Reuse Rate: 3
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
# Object Slots:
#   tree/0: algorithm=none seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=none seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=none seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=none seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,61.0,59,,,0.100,158,51.100,158
1,59.0,564,,,0.000,1472,91.200,1546
2,62.0,1079,,,0.100,8234,73.900,2880
3,57.0,1597,,,0.100,9584,106.900,4269
4,64.0,2112,,,0.100,10948,85.500,5604
5,62.0,2612,,,0.000,13667,85.200,6964
6,59.0,3114,,,0.200,15013,78.700,8313
7,61.0,3626,,,0.000,16399,73.500,9657
8,64.0,4140,,,0.100,20445,79.400,11037
9,59.0,4649,,,0.000,21814,81.300,12403
10,63.0,5149,,,0.100,27227,78.800,13748
11,54.0,5671,,,0.000,28594,72.900,15090
12,61.0,6174,,,0.100,31330,103.400,16479
13,63.0,6675,,,0.100,32709,80.700,17810
14,52.0,7187,,,0.000,36775,74.100,19168
15,60.0,7691,,,0.100,38086,79.000,20517
16,61.0,8190,,,0.000,40828,83.700,21891
17,57.0,8702,,,0.100,43524,103.000,23257
18,62.0,9211,,,0.000,44886,77.200,24607
19,56.0,9712,,,0.100,46223,76.800,25955
20,57.0,10220,,,0.100,47581,76.900,27304
21,63.0,10725,,,0.100,54364,82.200,28669
22,56.0,11238,,,0.000,55726,119.600,30075
23,60.0,11746,,,0.100,57093,75.600,31407
24,62.0,12250,,,0.000,58436,99.400,32790
25,53.0,12765,,,,,75.800,34103
26,62.0,13273,,,,,74.200,35476
27,59.0,13775,,,,,118.200,36850
28,61.0,14273,,,,,72.200,38165
29,63.0,14772,,,,,107.400,39561
30,55.0,15283,,,,,101.500,40901
31,62.0,15792,,,,,74.600,42249
32,63.0,16291,,,,,78.700,43605
33,54.0,16794,,,,,83.600,44966
34,63.0,17300,,,,,75.200,46301
35,56.0,17842,,,,,74.600,47660
36,59.0,18341,,,,,76.600,49034
37,62.0,18849,,,,,78.600,50375
38,58.0,19364,,,,,102.200,51760
39,61.0,20379,,,,,84.800,53098
40,53.0,20890,,,,,74.000,54440
41,62.0,21396,,,,,88.900,55816
42,56.0,21922,,,,,75.400,57169
43,60.0,22424,,,,,76.600,58516
44,58.0,23453,,,,,75.000,59874
45,62.0,23964,,,,,,
46,63.0,24466,,,,,,
47,51.0,24974,,,,,,
48,61.0,25489,,,,,,
49,58.0,26009,,,,,,
50,62.0,26519,,,,,,
51,63.0,27024,,,,,,
52,55.0,27523,,,,,,
53,62.0,28039,,,,,,
54,63.0,28547,,,,,,
55,57.0,29056,,,,,,
56,63.0,29556,,,,,,
57,56.0,30113,,,,,,
58,61.0,30605,,,,,,
59,63.0,31123,,,,,,
60,54.0,31631,,,,,,
61,61.0,32146,,,,,,
62,63.0,32665,,,,,,
63,55.0,33178,,,,,,
64,61.0,33677,,,,,,
65,59.0,34183,,,,,,
66,60.0,34691,,,,,,
67,63.0,35195,,,,,,
68,55.0,35707,,,,,,
69,63.0,36211,,,,,,
70,57.0,37239,,,,,,
71,62.0,37726,,,,,,
72,58.0,38237,,,,,,
73,62.0,38747,,,,,,
74,63.0,39246,,,,,,
75,53.0,39779,,,,,,
76,61.0,40277,,,,,,
77,62.0,40782,,,,,,
78,55.0,41289,,,,,,
79,62.0,41796,,,,,,
80,59.0,42300,,,,,,
81,61.0,42812,,,,,,
82,63.0,43311,,,,,,
83,58.0,43819,,,,,,
84,61.0,44333,,,,,,
85,62.0,44837,,,,,,
86,58.0,45334,,,,,,
87,63.0,45840,,,,,,
88,59.0,46346,,,,,,
89,58.0,46858,,,,,,
90,64.0,47365,,,,,,
91,56.0,47866,,,,,,
92,63.0,48367,,,,,,
93,60.0,48883,,,,,,
94,56.0,49389,,,,,,
95,62.0,49891,,,,,,
96,60.0,50410,,,,,,
97,57.0,50906,,,,,,
98,62.0,51410,,,,,,
99,55.0,51926,,,,,,
100,63.0,52437,,,,,,
101,60.0,52948,,,,,,
102,56.0,53459,,,,,,
103,61.0,53972,,,,,,
104,56.0,54495,,,,,,
105,58.0,55009,,,,,,
106,62.0,55530,,,,,,
107,59.0,56045,,,,,,
108,62.0,56557,,,,,,
109,60.0,57048,,,,,,
110,53.0,57564,,,,,,
111,59.0,58075,,,,,,
112,58.0,58586,,,,,,
113,60.0,59108,,,,,,
114,61.0,59610,,,,,,
