# Recording: reproducibility-run
# Exported: 2026-06-01T13:53:55.890Z
# Duration: 60.0 s
# World Seed: 99999
# View Distance: 3
# Terrain Quality: 32 segments
# Texture Reuse Rate: 3
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
# Object Slots:
#   tree/0: algorithm=none seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=none seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=none seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=none seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,58.0,169,,,0.000,123,26.700,123
1,64.0,669,,,0.100,2778,85.300,1463
2,61.0,1669,,,0.000,4108,83.900,2778
3,60.0,2669,,,0.100,8107,78.400,4108
4,61.0,3669,,,0.000,9446,77.200,5439
5,59.0,4170,,,0.100,14750,75.700,6773
6,60.0,4670,,,0.000,16123,75.600,8107
7,62.0,5671,,,0.100,17401,78.400,9446
8,60.0,6187,,,0.100,18823,80.200,10782
9,62.0,7189,,,0.000,20072,78.800,12114
10,60.0,7688,,,0.100,22745,82.000,13451
11,62.0,8189,,,0.000,25450,123.600,14828
12,60.0,8690,,,0.100,29447,81.900,16123
13,59.0,9694,,,0.000,30798,102.500,17475
14,60.0,10191,,,0.100,32119,110.800,18823
15,59.0,11194,,,0.000,33400,101.500,20143
16,60.0,11692,,,0.100,37432,119.200,21495
17,62.0,12212,,,0.000,38824,68.500,22815
18,63.0,12712,,,0.100,52100,106.000,24134
19,61.0,13209,,,0.000,54823,87.500,25450
20,60.0,13711,,,,,99.900,26797
21,61.0,14214,,,,,86.600,28118
22,60.0,14712,,,,,80.500,29447
23,61.0,15212,,,,,97.000,30798
24,60.0,16214,,,,,85.100,32119
25,61.0,16716,,,,,107.200,33476
26,62.0,17720,,,,,64.700,34833
27,64.0,18232,,,,,81.800,36136
28,62.0,18736,,,,,116.600,37507
29,61.0,19250,,,,,84.000,38824
30,62.0,19750,,,,,79.200,40154
31,61.0,20251,,,,,95.900,41505
32,62.0,20750,,,,,104.100,42848
33,60.0,21752,,,,,29.700,44155
34,61.0,22253,,,,,113.200,45532
35,60.0,22815,,,,,89.800,46837
36,59.0,23271,,,,,82.100,48147
37,60.0,23769,,,,,99.400,49498
38,61.0,25289,,,,,104.000,50837
39,58.0,26814,,,,,117.100,53519
40,61.0,27325,,,,,33.500,54823
41,60.0,28824,,,,,88.300,56159
42,59.0,29824,,,,,96.500,57502
43,61.0,30326,,,,,110.400,58850
44,59.0,30826,,,,,,
45,60.0,31328,,,,,,
46,62.0,31843,,,,,,
47,60.0,32344,,,,,,
48,61.0,33345,,,,,,
49,60.0,34346,,,,,,
50,57.0,34858,,,,,,
51,62.0,35363,,,,,,
52,60.0,35863,,,,,,
53,61.0,36372,,,,,,
54,60.0,37364,,,,,,
55,61.0,37864,,,,,,
56,63.0,38367,,,,,,
57,62.0,38868,,,,,,
58,63.0,39383,,,,,,
59,62.0,39884,,,,,,
60,60.0,40383,,,,,,
61,61.0,40884,,,,,,
62,59.0,41885,,,,,,
63,61.0,42384,,,,,,
64,59.0,42892,,,,,,
65,62.0,43402,,,,,,
66,59.0,44403,,,,,,
67,61.0,44903,,,,,,
68,60.0,45906,,,,,,
69,61.0,46405,,,,,,
70,62.0,46906,,,,,,
71,61.0,47406,,,,,,
72,62.0,47907,,,,,,
73,61.0,48407,,,,,,
74,59.0,49910,,,,,,
75,61.0,50409,,,,,,
76,60.0,51409,,,,,,
77,61.0,51912,,,,,,
78,60.0,52412,,,,,,
79,61.0,52934,,,,,,
80,60.0,53433,,,,,,
81,59.0,55463,,,,,,
82,63.0,55962,,,,,,
83,61.0,56465,,,,,,
84,60.0,56964,,,,,,
85,58.0,57502,,,,,,
86,61.0,58021,,,,,,
87,63.0,58522,,,,,,
