# Recording: vd-1
# Exported: 2026-06-01T14:29:29.079Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 1
# Terrain Quality: 32 segments
# Texture Reuse Rate: 3
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
# Object Slots:
#   tree/0: algorithm=none seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=none seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=none seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=none seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,61.0,457,,,0.000,96,28.300,96
1,60.0,957,,,0.100,2718,55.900,1411
2,62.0,1467,,,0.000,4052,45.900,2762
3,60.0,2475,,,0.100,5387,76.300,4100
4,58.0,2975,,,0.000,6720,81.400,5437
5,60.0,3479,,,0.100,8054,76.600,6766
6,59.0,4480,,,0.100,9387,80.500,8108
7,61.0,4978,,,0.000,10726,76.800,9436
8,60.0,5477,,,0.100,13394,50.100,10773
9,62.0,6980,,,0.100,14727,83.500,12104
10,60.0,7480,,,0.100,16062,90.800,13453
11,61.0,7980,,,0.100,17401,74.300,14771
12,60.0,8481,,,0.000,18729,80.700,16112
13,62.0,9488,,,0.100,25391,53.200,17448
14,65.0,10501,,,0.000,26719,89.400,18788
15,63.0,10999,,,0.100,28058,82.800,20116
16,65.0,11500,,,0.100,29391,50.900,21455
17,66.0,12000,,,0.000,30725,94.600,22799
18,64.0,13507,,,0.100,34776,79.600,24101
19,62.0,14029,,,0.000,37413,53.300,25440
20,63.0,14535,,,0.100,41418,77.800,26767
21,64.0,15054,,,0.000,42756,47.700,28111
22,62.0,15552,,,0.100,48073,84.100,29441
23,61.0,16062,,,0.000,49410,80.800,30775
24,60.0,17572,,,0.100,52091,49.900,32110
25,63.0,18073,,,0.000,53426,97.400,33459
26,61.0,18572,,,0.100,57430,101.000,34819
27,60.0,19577,,,0.000,58790,51.600,36142
28,63.0,20625,,,,,77.600,37459
29,61.0,21125,,,,,78.200,38797
30,60.0,22642,,,,,79.900,40132
31,61.0,23143,,,,,48.200,41470
32,60.0,23644,,,,,51.100,42802
33,59.0,24148,,,,,83.500,44138
34,61.0,24660,,,,,79.200,45469
35,60.0,25161,,,,,64.300,46806
36,61.0,25663,,,,,48.100,48118
37,60.0,26661,,,,,49.800,49465
38,63.0,27163,,,,,58.500,50824
39,61.0,27680,,,,,79.300,52140
40,60.0,29182,,,,,83.500,53482
41,61.0,29685,,,,,82.600,54811
42,63.0,30182,,,,,74.500,56139
43,65.0,30683,,,,,84.100,57483
44,66.0,31700,,,,,67.600,58845
45,65.0,32209,,,,,,
46,67.0,33242,,,,,,
47,66.0,33738,,,,,,
48,63.0,34235,,,,,,
49,61.0,34744,,,,,,
50,66.0,35253,,,,,,
51,63.0,35753,,,,,,
52,60.0,36255,,,,,,
53,61.0,36753,,,,,,
54,60.0,37253,,,,,,
55,66.0,37756,,,,,,
56,60.0,38257,,,,,,
57,59.0,38797,,,,,,
58,62.0,39305,,,,,,
59,61.0,41808,,,,,,
60,59.0,42827,,,,,,
61,65.0,43329,,,,,,
62,61.0,43843,,,,,,
63,60.0,44861,,,,,,
64,62.0,45879,,,,,,
65,60.0,46378,,,,,,
66,61.0,46878,,,,,,
67,60.0,47383,,,,,,
68,61.0,47879,,,,,,
69,60.0,48382,,,,,,
70,61.0,48882,,,,,,
71,60.0,49380,,,,,,
72,62.0,49882,,,,,,
73,63.0,50382,,,,,,
74,61.0,50885,,,,,,
75,66.0,51387,,,,,,
76,65.0,52386,,,,,,
77,66.0,52884,,,,,,
78,65.0,53886,,,,,,
79,63.0,54886,,,,,,
80,65.0,56388,,,,,,
81,61.0,56887,,,,,,
82,60.0,58388,,,,,,
83,58.0,58900,,,,,,
84,62.0,59407,,,,,,
