# Recording: 50-reuse
# Exported: 2026-06-01T17:49:30.377Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 3
# Terrain Quality: 24 segments
# Texture Reuse Rate: 50
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
# Object Slots:
#   tree/0: algorithm=wood seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=wood seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=perlin seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=simplex seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,57.0,69,29.600,6380,0.000,6380,23.000,11219
1,48.0,6380,2.400,11219,0.100,14328,15.000,14280
2,12.0,11219,2.900,13385,0.000,15151,317.800,15415
3,29.0,13385,2.200,14280,0.200,20182,58.400,16801
4,11.0,14280,3.600,15109,0.000,21691,63.100,18418
5,30.0,15109,29.800,15415,0.100,26863,892.600,19652
6,55.0,15617,2.300,16801,0.000,30869,84.300,20673
7,2.0,16801,28.700,18418,0.100,32204,245.800,21691
8,60.0,17301,28.200,19652,0.000,34905,32.100,23588
9,52.0,18418,30.700,20673,0.100,44280,63.400,24605
10,56.0,19652,2.400,21691,0.100,45635,712.100,26177
11,61.0,20147,2.800,24605,0.000,49682,264.700,27085
12,44.0,20673,29.500,26177,0.100,59090,704.700,28872
13,61.0,21170,30.900,27085,,,717.400,30219
14,58.0,21691,2.300,28872,,,411.100,31247
15,62.0,22188,29.300,30219,,,49.700,32778
16,61.0,22689,30.700,31247,,,88.100,34355
17,51.0,23588,2.300,32778,,,728.800,35585
18,59.0,24092,29.000,34355,,,69.000,36926
19,44.0,24605,28.800,35585,,,396.300,37938
20,63.0,25108,28.500,36926,,,51.400,39562
21,60.0,26177,30.300,37938,,,514.400,40730
22,64.0,26675,28.700,39562,,,68.500,42216
23,59.0,27198,2.400,40730,,,605.000,43519
24,61.0,27693,29.100,42216,,,50.800,44725
25,60.0,28199,29.400,43519,,,73.100,46391
26,1.0,28872,2.300,44725,,,71.900,47620
27,63.0,29378,2.400,46391,,,561.800,48845
28,54.0,30219,30.100,47620,,,769.100,50404
29,60.0,30728,29.200,48845,,,611.300,51582
30,53.0,31247,28.500,50404,,,686.000,53008
31,64.0,31745,29.400,51582,,,501.100,54173
32,58.0,32778,3.700,53008,,,712.900,55738
33,59.0,33280,30.000,54173,,,66.700,56933
34,56.0,34355,29.700,55738,,,59.800,58386
35,63.0,34869,2.300,56933,,,599.600,59658
36,37.0,35585,29.700,58386,,,,
37,61.0,36087,30.200,59658,,,,
38,54.0,36926,,,,,,
39,65.0,37424,,,,,,
40,62.0,37938,,,,,,
41,64.0,38450,,,,,,
42,61.0,39562,,,,,,
43,64.0,40071,,,,,,
44,56.0,40730,,,,,,
45,63.0,41248,,,,,,
46,60.0,42216,,,,,,
47,62.0,42725,,,,,,
48,58.0,43519,,,,,,
49,63.0,44025,,,,,,
50,58.0,44725,,,,,,
51,63.0,45226,,,,,,
52,59.0,46391,,,,,,
53,47.0,47620,,,,,,
54,60.0,48130,,,,,,
55,57.0,48845,,,,,,
56,62.0,49351,,,,,,
57,58.0,50404,,,,,,
58,62.0,50916,,,,,,
59,53.0,51582,,,,,,
60,62.0,52080,,,,,,
61,57.0,53008,,,,,,
62,63.0,53515,,,,,,
63,57.0,54173,,,,,,
64,62.0,54682,,,,,,
65,59.0,55738,,,,,,
66,55.0,56933,,,,,,
67,62.0,57435,,,,,,
68,58.0,58386,,,,,,
69,61.0,58884,,,,,,
70,56.0,59658,,,,,,
