# Recording: 25-reuse
# Exported: 2026-06-01T17:30:02.623Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 3
# Terrain Quality: 24 segments
# Texture Reuse Rate: 25
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
# Object Slots:
#   tree/0: algorithm=wood seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=wood seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=perlin seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=simplex seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,56.0,68,29.700,6476,0.000,6476,19.400,11352
1,47.0,6476,2.300,11352,0.100,13611,20.000,15384
2,12.0,11352,2.200,13559,0.000,15430,77.800,16826
3,26.0,13559,30.700,15696,0.100,16128,69.800,18513
4,24.0,15384,2.300,16826,0.000,17474,892.800,19648
5,50.0,15883,29.200,18513,0.100,18800,106.000,20632
6,56.0,16826,28.700,19647,0.000,20193,69.900,22199
7,60.0,17336,30.200,20632,0.100,21525,482.300,24659
8,54.0,18513,2.300,22199,0.000,22882,54.700,26172
9,53.0,19647,2.200,23688,0.100,32270,53.400,27129
10,58.0,20155,2.300,24659,0.100,33581,87.600,29001
11,40.0,20676,29.600,26172,0.000,34963,73.500,30011
12,62.0,21195,32.300,27129,0.100,38954,50.300,31275
13,59.0,22199,2.500,29001,0.000,41619,91.600,32843
14,60.0,22699,30.600,30011,,,49.200,34406
15,52.0,23688,30.100,31275,,,750.600,35635
16,63.0,24187,2.300,32843,,,64.800,36874
17,42.0,24696,28.900,34406,,,582.500,38135
18,64.0,25202,30.100,35635,,,68.000,39588
19,59.0,26172,29.300,36874,,,64.000,40748
20,63.0,26674,29.000,38135,,,607.700,42179
21,58.0,27178,29.400,39588,,,31.300,43510
22,63.0,27687,2.300,40748,,,533.200,44790
23,62.0,28188,29.000,42179,,,49.600,46181
24,44.0,29001,29.600,43510,,,66.100,47579
25,61.0,29505,2.200,44790,,,560.600,48838
26,43.0,30011,2.200,46181,,,801.800,50397
27,61.0,30524,29.200,47579,,,600.000,51535
28,58.0,31275,29.500,48838,,,68.300,52961
29,64.0,31777,28.800,50397,,,525.100,54157
30,2.0,32843,29.700,51535,,,707.500,55690
31,60.0,33344,3.700,52961,,,54.200,56891
32,56.0,34406,29.200,54157,,,674.000,58342
33,63.0,34911,2.400,56891,,,66.900,59635
34,46.0,35635,28.400,58342,,,,
35,59.0,36143,29.500,59635,,,,
36,51.0,36874,,,,,,
37,63.0,37377,,,,,,
38,56.0,38135,,,,,,
39,62.0,38653,,,,,,
40,58.0,39588,,,,,,
41,62.0,40098,,,,,,
42,54.0,40748,,,,,,
43,63.0,41268,,,,,,
44,57.0,42179,,,,,,
45,61.0,42683,,,,,,
46,56.0,43510,,,,,,
47,62.0,44025,,,,,,
48,60.0,44790,,,,,,
49,64.0,45301,,,,,,
50,58.0,46181,,,,,,
51,64.0,46689,,,,,,
52,56.0,47579,,,,,,
53,63.0,48070,,,,,,
54,57.0,48838,,,,,,
55,64.0,49340,,,,,,
56,58.0,50397,,,,,,
57,61.0,50906,,,,,,
58,46.0,51535,,,,,,
59,62.0,52058,,,,,,
60,57.0,52961,,,,,,
61,61.0,53460,,,,,,
62,56.0,54157,,,,,,
63,58.0,54660,,,,,,
64,59.0,56195,,,,,,
65,54.0,56891,,,,,,
66,63.0,57396,,,,,,
67,58.0,58342,,,,,,
68,64.0,58846,,,,,,
69,55.0,59635,,,,,,
