# Recording: worley
# Run: 2 of 10
# Exported: 2026-06-07T01:44:40.314Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 3
# Terrain Quality: 32 segments
# Texture Reuse Rate: 3
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 112.8 / 19 / 118
# Render ms: 384.421 / 14.100 / 635.900
# TextureGen ms: 4.697 / 4.500 / 4.900
# ChunkGen ms: 0.046 / 0.000 / 0.100
# Total Textures Generated: 39
# Total Chunks Generated: 13
#
# Object Slots:
#   tree/0: algorithm=worley seed=N/A
#   tree/1: algorithm=worley seed=N/A
#   pine/0: algorithm=worley seed=N/A
#   pine/1: algorithm=worley seed=N/A
#   rock/0: algorithm=worley seed=N/A
#   rock/1: algorithm=worley seed=N/A
#   cactus/0: algorithm=worley seed=N/A
#   cactus/1: algorithm=worley seed=N/A
#   bush/0: algorithm=worley seed=N/A
#   bush/1: algorithm=worley seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,118.0,3545,4.500,3545,0.000,3545,16.700,4682
1,54.0,4682,4.900,4682,0.100,3575,24.000,5838
2,19.0,5218,4.700,5218,0.000,5218,24.400,7289
3,95.0,5838,4.500,5838,0.100,15312,24.900,8404
4,117.0,6337,4.600,7289,0.000,16639,22.700,9902
5,116.0,7289,4.700,8404,0.100,21939,22.500,11347
6,117.0,7787,4.700,9902,0.000,23317,609.700,12664
7,115.0,8404,4.500,11347,0.100,27340,498.500,13892
8,114.0,8905,4.800,12664,0.000,28700,570.900,15312
9,117.0,9902,4.600,13892,0.100,46134,557.200,16639
10,116.0,10398,4.900,16639,0.000,47486,586.300,18008
11,117.0,13892,4.600,18008,0.100,52795,548.200,19310
12,116.0,14390,4.700,20690,0.000,54090,587.900,20690
13,117.0,15312,4.700,23317,,,494.500,21939
14,116.0,17134,4.800,24670,,,534.000,23317
15,117.0,18008,4.600,26054,,,547.700,24670
16,116.0,18512,4.800,27340,,,584.000,26054
17,117.0,19310,4.700,28700,,,530.100,27340
18,116.0,21190,4.900,30012,,,14.100,28700
19,117.0,21939,4.800,31388,,,14.100,30012
20,116.0,25167,4.700,32696,,,577.800,31388
21,117.0,26054,4.600,34068,,,547.200,32696
22,116.0,26549,4.900,35345,,,14.200,34068
23,117.0,27340,4.700,36749,,,14.400,35345
24,116.0,31890,4.600,38032,,,599.300,36749
25,117.0,32696,4.800,39352,,,542.200,38032
26,116.0,34564,4.600,40742,,,22.400,39352
27,117.0,36749,4.700,42047,,,571.700,40742
28,116.0,37249,4.700,44698,,,21.200,42047
29,117.0,38032,4.600,46134,,,611.900,43469
30,116.0,39847,4.700,48796,,,500.600,44698
31,118.0,40742,4.600,50112,,,595.800,46134
32,117.0,41236,4.800,51439,,,607.900,47486
33,116.0,43964,4.700,52795,,,577.700,48796
34,117.0,44698,4.500,54090,,,14.900,50112
35,118.0,46134,4.800,55544,,,14.600,51439
36,116.0,46631,4.700,56856,,,569.600,52795
37,117.0,47986,4.600,58117,,,524.500,54090
38,116.0,48796,4.900,59559,,,635.900,55544
39,117.0,49291,,,,,603.800,56856
40,116.0,50112,,,,,532.600,58117
41,117.0,50612,,,,,633.100,59559
42,116.0,51439,,,,,,
43,117.0,51936,,,,,,
44,116.0,53290,,,,,,
45,117.0,54090,,,,,,
46,116.0,55544,,,,,,
47,112.0,57352,,,,,,
48,116.0,58117,,,,,,
49,117.0,59559,,,,,,
