# Recording: worley
# Run: 1 of 10
# Exported: 2026-06-07T01:44:40.314Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 3
# Terrain Quality: 32 segments
# Texture Reuse Rate: 3
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 115.3 / 73 / 119
# Render ms: 352.084 / 14.500 / 622.500
# TextureGen ms: 4.751 / 4.500 / 5.900
# ChunkGen ms: 0.050 / 0.000 / 0.100
# Total Textures Generated: 39
# Total Chunks Generated: 14
#
# Object Slots:
#   tree/0: algorithm=worley seed=N/A
#   tree/1: algorithm=worley seed=N/A
#   pine/0: algorithm=worley seed=N/A
#   pine/1: algorithm=worley seed=N/A
#   rock/0: algorithm=worley seed=N/A
#   rock/1: algorithm=worley seed=N/A
#   cactus/0: algorithm=worley seed=N/A
#   cactus/1: algorithm=worley seed=N/A
#   bush/0: algorithm=worley seed=N/A
#   bush/1: algorithm=worley seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,73.0,367,4.700,367,0.100,12,19.900,367
1,117.0,863,4.600,1671,0.000,367,324.500,1671
2,118.0,1671,4.700,3033,0.100,12685,14.600,3033
3,119.0,2670,4.800,4519,0.000,13913,22.400,4519
4,107.0,3169,4.600,5855,0.100,15333,22.200,5855
5,119.0,3669,4.700,7307,0.000,16664,33.200,7307
6,115.0,4519,4.800,8441,0.100,28713,22.100,8441
7,116.0,5018,4.700,9993,0.000,30023,23.400,9993
8,117.0,5855,4.500,13913,0.100,32707,23.700,11358
9,116.0,7307,4.800,15333,0.000,34076,23.300,12685
10,115.0,8940,4.700,16664,0.100,47468,22.800,13913
11,117.0,9993,4.600,19319,0.000,50102,577.800,15333
12,115.0,10489,4.800,20693,0.100,52795,21.700,16664
13,116.0,11856,4.600,21933,0.000,54087,15.500,18019
14,115.0,13183,4.700,23322,,,550.100,19319
15,116.0,14413,5.600,24675,,,582.800,20693
16,117.0,15333,5.900,26058,,,490.400,21933
17,116.0,15834,4.800,27334,,,533.000,23322
18,117.0,16664,4.800,28713,,,546.200,24675
19,116.0,17162,4.700,30023,,,588.300,26058
20,117.0,19319,4.800,31398,,,523.300,27334
21,115.0,29212,4.600,32707,,,562.600,28713
22,117.0,30023,4.700,34076,,,533.600,30023
23,116.0,30521,4.800,35371,,,574.000,31398
24,117.0,31398,4.800,36764,,,549.800,32707
25,116.0,31898,4.700,39365,,,579.700,34076
26,117.0,32707,4.600,40755,,,532.200,35371
27,115.0,34576,4.800,42056,,,593.100,36764
28,117.0,35371,4.800,43471,,,20.200,38063
29,116.0,35868,4.800,44693,,,506.500,39365
30,117.0,36764,4.600,46116,,,564.200,40755
31,116.0,38063,4.700,47468,,,14.800,42056
32,115.0,38562,4.500,48778,,,613.100,43471
33,117.0,39365,4.600,51433,,,14.500,44693
34,116.0,42056,4.700,52795,,,592.400,46116
35,115.0,42548,4.600,54087,,,603.400,47468
36,117.0,43471,4.700,55519,,,19.700,48778
37,116.0,44693,4.600,58117,,,557.500,50102
38,117.0,45187,4.800,59542,,,547.800,51433
39,116.0,47468,,,,,569.900,52795
40,117.0,47965,,,,,528.500,54087
41,116.0,48778,,,,,28.400,55519
42,117.0,49277,,,,,602.000,56848
43,115.0,51931,,,,,532.200,58117
44,117.0,52795,,,,,622.500,59542
45,116.0,54589,,,,,,
46,117.0,55519,,,,,,
47,116.0,58117,,,,,,
48,117.0,59542,,,,,,
