# Recording: worley
# Run: 10 of 10
# Exported: 2026-06-07T01:44:40.314Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 3
# Terrain Quality: 32 segments
# Texture Reuse Rate: 3
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 111.7 / 23 / 118
# Render ms: 381.971 / 13.500 / 614.200
# TextureGen ms: 4.753 / 4.500 / 6.100
# ChunkGen ms: 0.040 / 0.000 / 0.100
# Total Textures Generated: 36
# Total Chunks Generated: 5
#
# Object Slots:
#   tree/0: algorithm=worley seed=N/A
#   tree/1: algorithm=worley seed=N/A
#   pine/0: algorithm=worley seed=N/A
#   pine/1: algorithm=worley seed=N/A
#   rock/0: algorithm=worley seed=N/A
#   rock/1: algorithm=worley seed=N/A
#   cactus/0: algorithm=worley seed=N/A
#   cactus/1: algorithm=worley seed=N/A
#   bush/0: algorithm=worley seed=N/A
#   bush/1: algorithm=worley seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,78.0,3545,4.700,3545,0.000,3545,13.500,4683
1,23.0,4683,4.700,4683,0.100,19300,23.400,5842
2,24.0,5225,4.900,5225,0.000,20670,22.600,7283
3,83.0,5842,4.800,5842,0.100,34050,22.500,8420
4,117.0,6344,4.700,8420,0.000,35344,23.000,9895
5,116.0,7779,4.700,11332,,,23.200,11332
6,114.0,8919,4.600,12663,,,23.600,12663
7,118.0,9895,4.700,15314,,,22.800,13902
8,117.0,10391,4.700,16638,,,574.100,15314
9,116.0,11332,4.800,18011,,,557.400,16638
10,115.0,11827,4.700,19300,,,590.400,18011
11,116.0,12663,4.600,20670,,,546.400,19300
12,115.0,13160,4.800,21924,,,15.100,20670
13,116.0,13902,4.800,24666,,,497.100,21924
14,117.0,15314,6.100,26031,,,531.100,23291
15,116.0,17133,4.700,27313,,,565.200,24666
16,117.0,18011,4.800,29991,,,590.100,26031
17,115.0,18507,4.700,31364,,,532.400,27313
18,116.0,19300,4.900,32676,,,566.300,28681
19,117.0,20670,4.700,34050,,,543.200,29991
20,111.0,22424,4.700,35344,,,576.500,31364
21,117.0,23291,4.600,36738,,,22.500,32676
22,118.0,25167,4.800,38017,,,582.400,34050
23,116.0,26031,4.900,39324,,,28.300,35344
24,115.0,26532,4.600,40730,,,596.100,36738
25,114.0,27313,4.700,42011,,,534.800,38017
26,116.0,27813,4.600,44680,,,502.100,39324
27,117.0,28681,4.800,46109,,,14.500,40730
28,118.0,31861,4.600,47448,,,523.400,42011
29,116.0,32676,4.500,48748,,,605.500,43434
30,117.0,34050,4.700,50077,,,21.400,44680
31,116.0,34547,4.600,52757,,,599.000,46109
32,117.0,35344,4.700,54062,,,605.100,47448
33,115.0,37236,4.800,55491,,,564.800,48748
34,117.0,38017,4.600,56822,,,559.600,50077
35,116.0,38514,4.800,58096,,,553.400,51410
36,117.0,39324,,,,,560.900,52757
37,116.0,39817,,,,,526.100,54062
38,117.0,40730,,,,,614.200,55491
39,115.0,41220,,,,,611.100,56822
40,116.0,42011,,,,,543.400,58096
41,117.0,42507,,,,,14.300,59527
42,116.0,43935,,,,,,
43,117.0,45173,,,,,,
44,116.0,46611,,,,,,
45,117.0,47448,,,,,,
46,116.0,48748,,,,,,
47,117.0,49248,,,,,,
48,116.0,50574,,,,,,
49,117.0,51410,,,,,,
50,116.0,51911,,,,,,
51,117.0,52757,,,,,,
52,114.0,54560,,,,,,
53,117.0,55491,,,,,,
54,115.0,56822,,,,,,
55,116.0,57317,,,,,,
56,117.0,58096,,,,,,
57,116.0,58600,,,,,,
