# Recording: reproducibility-run
# Run: 7 of 10
# Exported: 2026-06-07T02:06:20.693Z
# Duration: 60.0 s
# World Seed: 99999
# View Distance: 3
# Terrain Quality: 32 segments
# Texture Reuse Rate: 3
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 119.0 / 116 / 120
# Render ms: 33.480 / 12.300 / 65.000
# TextureGen ms: 0.000 / 0.000 / 0.000
# ChunkGen ms: 0.044 / 0.000 / 0.100
# Total Textures Generated: 0
# Total Chunks Generated: 9
#
# Object Slots:
#   tree/0: algorithm=none seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=none seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=none seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=none seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,118.0,193,,,0.000,193,65.000,239
1,116.0,682,,,0.100,5385,12.300,1381
2,120.0,1183,,,0.000,6719,32.900,2713
3,118.0,1683,,,0.100,28061,38.300,4046
4,120.0,2183,,,0.000,30731,32.600,5385
5,118.0,3190,,,0.100,32069,33.000,6719
6,120.0,3690,,,0.000,33403,32.400,8052
7,119.0,4190,,,0.100,57430,40.200,9393
8,120.0,4690,,,0.000,58766,14.700,10725
9,119.0,5696,,,,,34.300,12060
10,120.0,6196,,,,,13.800,13391
11,118.0,6719,,,,,13.500,14723
12,120.0,7219,,,,,13.000,16057
13,118.0,8218,,,,,33.700,17393
14,120.0,8717,,,,,34.600,18727
15,118.0,9718,,,,,31.000,20057
16,120.0,10225,,,,,33.500,21393
17,118.0,10739,,,,,31.800,22724
18,119.0,11239,,,,,38.300,24065
19,120.0,11739,,,,,33.600,25393
20,118.0,12238,,,,,37.200,26729
21,120.0,12745,,,,,45.100,28070
22,118.0,13746,,,,,13.400,29391
23,120.0,14246,,,,,38.900,30731
24,118.0,14751,,,,,43.300,32069
25,119.0,15252,,,,,19.700,33403
26,120.0,15751,,,,,41.600,34748
27,118.0,16252,,,,,43.100,36082
28,120.0,16751,,,,,44.600,37417
29,118.0,17752,,,,,40.200,38747
30,120.0,18252,,,,,40.500,40080
31,118.0,18752,,,,,39.300,41411
32,120.0,19252,,,,,40.300,42747
33,119.0,20266,,,,,35.000,44074
34,120.0,20772,,,,,44.600,45418
35,118.0,21772,,,,,13.800,46743
36,120.0,22272,,,,,40.900,48093
37,119.0,22772,,,,,41.700,49420
38,120.0,23272,,,,,34.300,50759
39,118.0,24272,,,,,36.300,52095
40,120.0,24772,,,,,34.600,53426
41,117.0,25772,,,,,34.000,54759
42,120.0,26280,,,,,13.200,56093
43,118.0,26780,,,,,37.600,57430
44,119.0,27278,,,,,40.900,58766
45,118.0,28286,,,,,,
46,120.0,28786,,,,,,
47,118.0,29785,,,,,,
48,120.0,30285,,,,,,
49,118.0,30786,,,,,,
50,120.0,31285,,,,,,
51,118.0,32285,,,,,,
52,120.0,32785,,,,,,
53,117.0,33785,,,,,,
54,120.0,34285,,,,,,
55,118.0,34787,,,,,,
56,120.0,35285,,,,,,
57,118.0,36285,,,,,,
58,120.0,36792,,,,,,
59,119.0,37298,,,,,,
60,118.0,37800,,,,,,
61,120.0,38300,,,,,,
62,118.0,38801,,,,,,
63,120.0,39306,,,,,,
64,119.0,39813,,,,,,
65,118.0,40313,,,,,,
66,120.0,40813,,,,,,
67,119.0,41314,,,,,,
68,118.0,41814,,,,,,
69,120.0,42314,,,,,,
70,118.0,42820,,,,,,
71,120.0,43319,,,,,,
72,118.0,44327,,,,,,
73,120.0,44833,,,,,,
74,119.0,45333,,,,,,
75,118.0,45833,,,,,,
76,120.0,46333,,,,,,
77,118.0,46835,,,,,,
78,120.0,47334,,,,,,
79,118.0,48333,,,,,,
80,120.0,48840,,,,,,
81,118.0,49848,,,,,,
82,120.0,50354,,,,,,
83,118.0,50855,,,,,,
84,120.0,51361,,,,,,
85,118.0,52361,,,,,,
86,120.0,52862,,,,,,
87,119.0,53361,,,,,,
88,118.0,53861,,,,,,
89,120.0,54361,,,,,,
90,118.0,54861,,,,,,
91,120.0,55361,,,,,,
92,118.0,56360,,,,,,
93,120.0,56861,,,,,,
94,119.0,57360,,,,,,
95,118.0,57860,,,,,,
96,120.0,58361,,,,,,
97,117.0,58869,,,,,,
98,120.0,59368,,,,,,
