# Recording: baseline
# Run: 10 of 10
# Exported: 2026-06-06T16:40:15.237Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 3
# Terrain Quality: 32 segments
# Texture Reuse Rate: 3
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 60.6 / 57 / 64
# Render ms: 79.393 / 27.800 / 130.400
# TextureGen ms: 0.000 / 0.000 / 0.000
# ChunkGen ms: 0.050 / 0.000 / 0.100
# Total Textures Generated: 0
# Total Chunks Generated: 18
#
# Object Slots:
#   tree/0: algorithm=none seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=none seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=none seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=none seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,57.0,435,,,0.000,435,130.400,536
1,61.0,920,,,0.100,13427,74.100,1433
2,60.0,1433,,,0.000,14760,73.300,2767
3,63.0,1934,,,0.100,17433,73.000,4100
4,61.0,2434,,,0.000,18775,74.200,5436
5,60.0,3435,,,0.100,20101,81.200,6762
6,61.0,4436,,,0.000,21436,82.200,8099
7,60.0,4937,,,0.100,22775,31.100,9423
8,58.0,5453,,,0.000,24058,80.600,10764
9,63.0,5954,,,0.100,29425,74.400,12093
10,60.0,6455,,,0.000,30758,74.900,13427
11,59.0,6956,,,0.100,42792,72.100,14760
12,60.0,7456,,,0.000,44123,74.800,16100
13,59.0,8457,,,0.100,50797,76.800,17433
14,60.0,8957,,,0.000,53447,84.800,18775
15,57.0,9463,,,0.100,54796,76.700,20101
16,61.0,9975,,,0.100,56114,77.000,21436
17,60.0,10475,,,0.000,57449,81.200,22775
18,59.0,10976,,,,,101.600,24129
19,60.0,11477,,,,,106.000,25469
20,61.0,12477,,,,,77.800,26758
21,60.0,12978,,,,,80.200,28095
22,61.0,13483,,,,,76.200,29425
23,60.0,14494,,,,,75.500,30758
24,61.0,14995,,,,,73.700,32093
25,60.0,15512,,,,,75.300,33427
26,61.0,16012,,,,,81.100,34768
27,62.0,16513,,,,,84.300,36106
28,61.0,17013,,,,,80.300,37437
29,62.0,17515,,,,,77.300,38767
30,61.0,18014,,,,,84.400,40109
31,62.0,19524,,,,,81.000,41440
32,63.0,20032,,,,,96.600,42792
33,61.0,21033,,,,,78.400,44123
34,63.0,21534,,,,,79.200,45458
35,61.0,22034,,,,,27.800,46790
36,58.0,23036,,,,,79.000,48127
37,61.0,23535,,,,,81.900,49447
38,60.0,24036,,,,,97.400,50797
39,57.0,25540,,,,,81.500,52115
40,63.0,26038,,,,,78.600,53447
41,60.0,26537,,,,,92.400,54796
42,62.0,27038,,,,,76.800,56114
43,60.0,27541,,,,,76.300,57449
44,59.0,28095,,,,,79.300,58785
45,61.0,28607,,,,,,
46,62.0,29609,,,,,,
47,61.0,30107,,,,,,
48,60.0,30607,,,,,,
49,62.0,31108,,,,,,
50,60.0,31608,,,,,,
51,58.0,32110,,,,,,
52,63.0,32610,,,,,,
53,61.0,33109,,,,,,
54,62.0,33611,,,,,,
55,61.0,34112,,,,,,
56,60.0,35113,,,,,,
57,62.0,35614,,,,,,
58,59.0,36124,,,,,,
59,62.0,36630,,,,,,
60,60.0,37130,,,,,,
61,59.0,37631,,,,,,
62,60.0,38131,,,,,,
63,61.0,38647,,,,,,
64,64.0,39149,,,,,,
65,63.0,39649,,,,,,
66,60.0,40163,,,,,,
67,63.0,40667,,,,,,
68,61.0,41167,,,,,,
69,60.0,41668,,,,,,
70,61.0,42168,,,,,,
71,59.0,43169,,,,,,
72,60.0,43669,,,,,,
73,61.0,44180,,,,,,
74,62.0,44687,,,,,,
75,60.0,45189,,,,,,
76,63.0,45688,,,,,,
77,60.0,46188,,,,,,
78,58.0,47190,,,,,,
79,60.0,47690,,,,,,
80,59.0,48190,,,,,,
81,60.0,48691,,,,,,
82,59.0,49692,,,,,,
83,60.0,50192,,,,,,
84,58.0,51193,,,,,,
85,60.0,51693,,,,,,
86,59.0,52194,,,,,,
87,60.0,52693,,,,,,
88,62.0,53694,,,,,,
89,60.0,54194,,,,,,
90,61.0,55195,,,,,,
91,60.0,55696,,,,,,
92,62.0,56213,,,,,,
93,61.0,56713,,,,,,
94,60.0,57213,,,,,,
95,63.0,57713,,,,,,
96,61.0,58213,,,,,,
97,60.0,58713,,,,,,
98,62.0,59220,,,,,,
99,63.0,59722,,,,,,
