# Recording: baseline
# Run: 9 of 10
# Exported: 2026-06-06T16:40:15.236Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 3
# Terrain Quality: 32 segments
# Texture Reuse Rate: 3
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 60.8 / 56 / 64
# Render ms: 79.598 / 50.100 / 131.500
# TextureGen ms: 0.000 / 0.000 / 0.000
# ChunkGen ms: 0.053 / 0.000 / 0.100
# Total Textures Generated: 0
# Total Chunks Generated: 30
#
# Object Slots:
#   tree/0: algorithm=none seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=none seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=none seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=none seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,56.0,451,,,0.100,451,131.500,550
1,61.0,934,,,0.000,1438,78.200,1438
2,59.0,1438,,,0.100,5442,76.500,2771
3,64.0,1934,,,0.000,6795,78.000,4106
4,60.0,2435,,,0.100,10762,78.800,5442
5,62.0,2936,,,0.000,12116,50.500,6795
6,60.0,3436,,,0.100,16098,80.500,8097
7,63.0,4438,,,0.000,18768,79.900,9430
8,60.0,4938,,,0.100,22771,78.300,10762
9,58.0,5442,,,0.000,24113,94.300,12116
10,63.0,5939,,,0.100,25446,73.900,13427
11,60.0,6438,,,0.000,26776,75.000,14763
12,59.0,6940,,,0.100,28109,74.100,16099
13,60.0,7440,,,0.000,29426,78.000,17435
14,59.0,8441,,,0.100,30758,77.700,18768
15,60.0,8941,,,0.000,32108,76.100,20102
16,58.0,9448,,,0.100,33432,77.200,21437
17,61.0,9961,,,0.100,34762,76.700,22771
18,60.0,10458,,,0.000,36114,94.600,24113
19,62.0,10960,,,0.100,42773,81.500,25446
20,60.0,11460,,,0.000,44105,78.900,26776
21,59.0,12461,,,0.100,46776,88.000,28109
22,60.0,12961,,,0.000,48093,75.600,29426
23,58.0,13460,,,0.100,49440,74.700,30758
24,63.0,13961,,,0.000,50768,84.100,32108
25,60.0,14461,,,0.100,53432,79.700,33432
26,62.0,14963,,,0.000,54768,75.200,34762
27,60.0,15462,,,0.100,56101,87.500,36114
28,61.0,16463,,,0.000,57439,74.300,37431
29,60.0,16965,,,0.100,58723,76.000,38766
30,58.0,17467,,,,,77.300,40105
31,64.0,17982,,,,,78.400,41438
32,62.0,18482,,,,,77.200,42773
33,63.0,18984,,,,,76.900,44105
34,62.0,19483,,,,,78.400,45442
35,61.0,19983,,,,,79.300,46776
36,63.0,20483,,,,,77.500,48093
37,61.0,20984,,,,,90.300,49440
38,60.0,22501,,,,,84.000,50768
39,62.0,23002,,,,,85.400,52105
40,61.0,23502,,,,,79.500,53432
41,62.0,24003,,,,,80.400,54768
42,59.0,24504,,,,,79.000,56101
43,61.0,25003,,,,,82.900,57439
44,60.0,25505,,,,,50.100,58790
45,61.0,26005,,,,,,
46,62.0,27006,,,,,,
47,60.0,27505,,,,,,
48,62.0,28507,,,,,,
49,61.0,29007,,,,,,
50,62.0,29508,,,,,,
51,61.0,30008,,,,,,
52,62.0,31009,,,,,,
53,61.0,31509,,,,,,
54,60.0,32010,,,,,,
55,61.0,32510,,,,,,
56,60.0,33012,,,,,,
57,63.0,33512,,,,,,
58,61.0,34012,,,,,,
59,62.0,35013,,,,,,
60,60.0,35513,,,,,,
61,61.0,36013,,,,,,
62,62.0,37515,,,,,,
63,60.0,38014,,,,,,
64,61.0,38521,,,,,,
65,63.0,39021,,,,,,
66,62.0,39522,,,,,,
67,60.0,40521,,,,,,
68,61.0,41020,,,,,,
69,63.0,41523,,,,,,
70,61.0,42021,,,,,,
71,62.0,43021,,,,,,
72,60.0,43521,,,,,,
73,61.0,44036,,,,,,
74,62.0,44537,,,,,,
75,60.0,45036,,,,,,
76,62.0,45538,,,,,,
77,60.0,46038,,,,,,
78,59.0,47039,,,,,,
79,60.0,47540,,,,,,
80,59.0,48093,,,,,,
81,63.0,48591,,,,,,
82,62.0,49099,,,,,,
83,61.0,50109,,,,,,
84,60.0,50608,,,,,,
85,61.0,51610,,,,,,
86,58.0,52126,,,,,,
87,62.0,52632,,,,,,
88,61.0,53144,,,,,,
89,59.0,53645,,,,,,
90,60.0,54144,,,,,,
91,59.0,55149,,,,,,
92,60.0,55646,,,,,,
93,59.0,56147,,,,,,
94,60.0,56648,,,,,,
95,59.0,57665,,,,,,
96,61.0,58166,,,,,,
97,62.0,58666,,,,,,
98,61.0,59190,,,,,,
99,62.0,59684,,,,,,
