# Recording: vd-3
# Run: 3 of 10
# Exported: 2026-06-07T00:46:37.117Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 3
# Terrain Quality: 32 segments
# Texture Reuse Rate: 3
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 95.9 / 87 / 105
# Render ms: 42.484 / 14.600 / 63.500
# TextureGen ms: 0.000 / 0.000 / 0.000
# ChunkGen ms: 0.069 / 0.000 / 0.300
# Total Textures Generated: 0
# Total Chunks Generated: 13
#
# Object Slots:
#   tree/0: algorithm=none seed=N/A
#   tree/1: algorithm=none seed=N/A
#   pine/0: algorithm=none seed=N/A
#   pine/1: algorithm=none seed=N/A
#   rock/0: algorithm=none seed=N/A
#   rock/1: algorithm=none seed=N/A
#   cactus/0: algorithm=none seed=N/A
#   cactus/1: algorithm=none seed=N/A
#   bush/0: algorithm=none seed=N/A
#   bush/1: algorithm=none seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,97.0,346,,,0.000,186,61.000,231
1,100.0,847,,,0.200,10705,49.000,1383
2,94.0,1383,,,0.000,12052,46.300,2719
3,97.0,1882,,,0.100,16057,38.200,4050
4,95.0,2393,,,0.000,17391,37.400,5382
5,94.0,2894,,,0.300,22746,41.900,6722
6,98.0,3400,,,0.000,24069,41.100,8050
7,97.0,3909,,,0.100,36114,40.500,9385
8,96.0,4410,,,0.000,37471,40.200,10719
9,93.0,4915,,,0.100,42809,38.500,12052
10,90.0,5418,,,0.000,44142,44.600,13390
11,94.0,5928,,,0.100,50813,37.900,14727
12,97.0,6430,,,0.000,52145,14.600,16057
13,89.0,6931,,,,,34.500,17391
14,94.0,7432,,,,,44.800,18737
15,91.0,7945,,,,,29.100,20074
16,100.0,8446,,,,,45.700,21420
17,91.0,8952,,,,,38.300,22746
18,90.0,9459,,,,,36.000,24080
19,95.0,9959,,,,,49.300,25423
20,93.0,10476,,,,,46.100,26771
21,94.0,10978,,,,,36.600,28109
22,96.0,11481,,,,,36.500,29434
23,98.0,11977,,,,,34.300,30766
24,88.0,12479,,,,,42.900,32114
25,98.0,12995,,,,,48.400,33456
26,94.0,13499,,,,,36.500,34782
27,97.0,14000,,,,,49.700,36124
28,100.0,14498,,,,,46.100,37471
29,89.0,15012,,,,,41.600,38799
30,95.0,15525,,,,,51.300,40145
31,99.0,16027,,,,,52.000,41479
32,95.0,16529,,,,,52.300,42825
33,99.0,17035,,,,,40.900,44154
34,94.0,17535,,,,,37.500,45482
35,98.0,18034,,,,,48.300,46828
36,92.0,19033,,,,,41.400,48154
37,98.0,19533,,,,,40.300,49487
38,93.0,20037,,,,,45.400,50824
39,97.0,20542,,,,,49.800,52157
40,96.0,21042,,,,,41.200,53496
41,101.0,21544,,,,,48.900,54839
42,96.0,22046,,,,,53.200,56175
43,95.0,22547,,,,,18.200,57509
44,91.0,23062,,,,,63.500,58862
45,93.0,23561,,,,,,
46,101.0,24080,,,,,,
47,99.0,24578,,,,,,
48,98.0,25081,,,,,,
49,91.0,25582,,,,,,
50,101.0,26082,,,,,,
51,96.0,26594,,,,,,
52,94.0,27095,,,,,,
53,99.0,27594,,,,,,
54,95.0,28109,,,,,,
55,101.0,28611,,,,,,
56,105.0,29111,,,,,,
57,100.0,29610,,,,,,
58,102.0,30109,,,,,,
59,99.0,30610,,,,,,
60,103.0,31116,,,,,,
61,102.0,31616,,,,,,
62,100.0,32126,,,,,,
63,92.0,32626,,,,,,
64,98.0,33129,,,,,,
65,96.0,33632,,,,,,
66,94.0,34139,,,,,,
67,95.0,34641,,,,,,
68,93.0,35141,,,,,,
69,98.0,35641,,,,,,
70,97.0,36142,,,,,,
71,99.0,36644,,,,,,
72,101.0,37144,,,,,,
73,99.0,37644,,,,,,
74,98.0,38145,,,,,,
75,91.0,38658,,,,,,
76,90.0,39159,,,,,,
77,96.0,39658,,,,,,
78,99.0,40157,,,,,,
79,94.0,40664,,,,,,
80,93.0,41163,,,,,,
81,92.0,41664,,,,,,
82,97.0,42678,,,,,,
83,92.0,43181,,,,,,
84,99.0,43693,,,,,,
85,97.0,44193,,,,,,
86,92.0,45215,,,,,,
87,87.0,45730,,,,,,
88,94.0,46242,,,,,,
89,99.0,46742,,,,,,
90,94.0,47261,,,,,,
91,93.0,47778,,,,,,
92,94.0,48283,,,,,,
93,91.0,48796,,,,,,
94,99.0,49300,,,,,,
95,87.0,49799,,,,,,
96,97.0,50311,,,,,,
97,96.0,50824,,,,,,
98,98.0,51334,,,,,,
99,88.0,52331,,,,,,
100,100.0,52844,,,,,,
101,98.0,53345,,,,,,
102,100.0,53851,,,,,,
103,96.0,54858,,,,,,
104,100.0,55364,,,,,,
105,95.0,55864,,,,,,
106,96.0,56367,,,,,,
107,95.0,56876,,,,,,
108,93.0,57880,,,,,,
109,97.0,58381,,,,,,
110,96.0,58898,,,,,,
111,102.0,59399,,,,,,
112,98.0,59900,,,,,,
