config_type,avg_fps_mean,avg_fps_std,min_fps_mean,min_fps_std,max_fps_mean,max_fps_std,avg_render_ms_mean,avg_render_ms_std,avg_texture_gen_ms_mean,avg_texture_gen_ms_std,avg_chunk_gen_ms_mean,avg_chunk_gen_ms_std,total_textures_generated_mean,total_textures_generated_std,total_chunks_generated_mean,total_chunks_generated_std
0-reuse,95.0003315069943,0.6751045882723377,36.45,14.590822638328445,109.15,5.7790456323732755,405.08660095976376,22.772724327882756,8.963269269962407,0.2113529315616048,0.05240970834720835,0.011077873479971948,42.4,1.1424811411549587,9.4,3.8851945694012886
25-reuse,95.27725449607195,0.9504579577938093,40.1,14.286357128393508,108.9,5.78215646046813,414.7183801780875,18.71469328180955,8.935870331219167,0.20762955516873172,0.049952528379772966,0.006666250714135528,42.0,1.0540925533894598,10.6,5.081557066709201
