# Recording: perlin
# Run: 4 of 10
# Exported: 2026-06-07T01:54:52.418Z
# Duration: 60.0 s
# World Seed: 12345
# View Distance: 3
# Terrain Quality: 32 segments
# Texture Reuse Rate: 3
# Terrain Algorithm: none
# Terrain Shader Seed: N/A
# Camera Height: 50
# Camera Distance: 60
# Camera Azimuth: 0.0000 rad
# Camera Polar: 1.0472 rad
#
# --- Summary (avg / min / max) ---
# FPS: 116.5 / 91 / 120
# Render ms: 109.966 / 13.400 / 209.400
# TextureGen ms: 1.295 / 1.200 / 1.500
# ChunkGen ms: 0.055 / 0.000 / 0.100
# Total Textures Generated: 41
# Total Chunks Generated: 11
#
# Object Slots:
#   tree/0: algorithm=perlin seed=N/A
#   tree/1: algorithm=perlin seed=N/A
#   pine/0: algorithm=perlin seed=N/A
#   pine/1: algorithm=perlin seed=N/A
#   rock/0: algorithm=perlin seed=N/A
#   rock/1: algorithm=perlin seed=N/A
#   cactus/0: algorithm=perlin seed=N/A
#   cactus/1: algorithm=perlin seed=N/A
#   bush/0: algorithm=perlin seed=N/A
#   bush/1: algorithm=perlin seed=N/A
#
Sample,FPS,FPS_Timestamp_ms,TextureGen_ms,TextureGen_Timestamp_ms,ChunkGen_ms,ChunkGen_Timestamp_ms,Render_ms,Render_Timestamp_ms
0,118.0,1131,1.200,1131,0.000,1131,13.400,1361
1,91.0,1626,1.300,1258,0.100,4197,22.000,2819
2,119.0,2129,1.200,1484,0.000,5547,22.200,4197
3,117.0,3129,1.300,2819,0.100,16304,24.500,5547
4,120.0,3636,1.300,4197,0.000,18977,23.800,6923
5,118.0,4197,1.200,5547,0.100,20320,23.400,8199
6,113.0,5699,1.200,6923,0.100,21646,23.100,9598
7,120.0,6198,1.300,8199,0.100,23005,23.300,10951
8,119.0,6698,1.200,10951,0.000,24343,23.600,12287
9,112.0,7198,1.500,13632,0.100,49775,209.400,13632
10,119.0,7697,1.300,14960,0.000,51113,190.300,14960
11,116.0,8210,1.300,16304,,,193.100,16304
12,119.0,9219,1.300,17650,,,23.200,17650
13,113.0,9720,1.400,18977,,,23.800,18977
14,120.0,10226,1.300,20320,,,22.600,20320
15,113.0,11226,1.400,21646,,,21.500,21646
16,119.0,11725,1.300,23005,,,197.800,23005
17,117.0,12287,1.400,24343,,,21.300,24343
18,118.0,12788,1.300,25687,,,195.500,25687
19,120.0,13288,1.200,27005,,,174.300,27005
20,111.0,13787,1.300,28358,,,20.400,28358
21,119.0,14294,1.200,29701,,,195.700,29701
22,118.0,14960,1.300,31033,,,194.600,31033
23,116.0,15461,1.400,32363,,,183.900,32363
24,120.0,15968,1.300,33729,,,202.900,33729
25,111.0,16469,1.200,36404,,,181.100,35047
26,119.0,16969,1.300,37727,,,197.100,36404
27,118.0,17650,1.200,39055,,,188.200,37727
28,114.0,18150,1.300,40410,,,175.400,39055
29,119.0,18656,1.400,43094,,,190.500,40410
30,111.0,19157,1.200,44399,,,181.500,41735
31,119.0,19662,1.400,45764,,,13.800,43094
32,118.0,20320,1.300,47108,,,173.400,44399
33,117.0,20816,1.300,48438,,,14.000,45764
34,120.0,21316,1.300,49775,,,208.100,47108
35,112.0,21816,1.200,51113,,,20.600,48438
36,119.0,22316,1.300,52462,,,187.700,49775
37,120.0,22820,1.300,55156,,,185.300,51113
38,110.0,23321,1.400,56487,,,194.500,52462
39,119.0,23821,1.300,57825,,,188.800,53797
40,117.0,24343,1.300,59197,,,21.200,55156
41,115.0,24843,,,,,199.500,56487
42,119.0,25349,,,,,22.900,57825
43,110.0,25856,,,,,25.300,59197
44,120.0,26355,,,,,,
45,118.0,27005,,,,,,
46,115.0,27501,,,,,,
47,120.0,28001,,,,,,
48,113.0,28503,,,,,,
49,120.0,29000,,,,,,
50,113.0,30001,,,,,,
51,120.0,30501,,,,,,
52,118.0,31033,,,,,,
53,117.0,31535,,,,,,
54,120.0,32035,,,,,,
55,111.0,32536,,,,,,
56,120.0,33036,,,,,,
57,110.0,34043,,,,,,
58,120.0,34542,,,,,,
59,118.0,35047,,,,,,
60,116.0,35552,,,,,,
61,119.0,36051,,,,,,
62,110.0,36551,,,,,,
63,120.0,37050,,,,,,
64,112.0,38057,,,,,,
65,120.0,38556,,,,,,
66,117.0,39065,,,,,,
67,118.0,39570,,,,,,
68,119.0,40077,,,,,,
69,112.0,40577,,,,,,
70,120.0,41077,,,,,,
71,118.0,41735,,,,,,
72,115.0,42229,,,,,,
73,119.0,42729,,,,,,
74,112.0,43230,,,,,,
75,120.0,43729,,,,,,
76,112.0,44730,,,,,,
77,119.0,45236,,,,,,
78,117.0,45764,,,,,,
79,119.0,46763,,,,,,
80,110.0,47264,,,,,,
81,120.0,47764,,,,,,
82,118.0,48438,,,,,,
83,117.0,48932,,,,,,
84,119.0,49437,,,,,,
85,111.0,49939,,,,,,
86,120.0,50444,,,,,,
87,118.0,51113,,,,,,
88,114.0,51613,,,,,,
89,120.0,52112,,,,,,
90,111.0,52613,,,,,,
91,119.0,53118,,,,,,
92,120.0,53619,,,,,,
93,113.0,54125,,,,,,
94,120.0,54625,,,,,,
95,117.0,55156,,,,,,
96,116.0,55653,,,,,,
97,120.0,56152,,,,,,
98,110.0,56652,,,,,,
99,120.0,57152,,,,,,
100,119.0,57825,,,,,,
101,111.0,58159,,,,,,
102,120.0,58660,,,,,,
103,116.0,59197,,,,,,
104,115.0,59694,,,,,,
